transaction_amount_usd,account_balance,outbound_transfers,unique_address_sent,ether_sent_out,ether_recv_in
3556940.771798045,7094188.623719301,1,1,153439.6603573594,112798.42136405117
1308760.0311565902,155024.41607487586,3,3,45455.8793216161,55919.8008609238
2984601.8946669074,184197.557426985,3,2,99765.89905438217,128939.22697373336
1143147.90128987,177870.29143646124,2,2,47505.9860415056,41178.878294403614
938478.3880648501,180218.82627387182,0,0,34672.82602595306,37021.474055395316
1188303.763278489,140721.03754402584,0,0,64381.67701177012,24964.470603153848
1171607.4303948367,116078.07656812787,3,2,56841.76927529942,32118.551939190824
1580839.8484685884,123488.20999598489,0,0,55994.26007822534,63404.520017589486
1773748.076347366,76691.97723537192,1,1,90534.6062302548,43738.52596863738
3004027.4859466795,7026699.430041544,2,2,113341.10788521142,113720.68243577721
878113.2476134524,121462.96535603217,2,2,50447.77719326123,14839.453112571658
2208345.9705980355,6983724.264205915,0,0,86579.13004103221,79212.60949335483
1204019.185249175,98454.62550093318,2,2,53860.766274881884,38119.30899243478
1142487.573784936,80641.435318021,2,1,53292.19432240893,35479.17893205385
4417392.437652601,6959730.530473394,1,1,169406.79537627264,178968.00254585675
2524300.1793589876,248367.32786580434,1,1,84034.38264308753,122199.29214114348
1459671.589906784,239671.6094551796,2,2,64864.86067543116,56169.267840885914
2272224.851140586,249271.26285814244,0,0,91972.87429240036,101572.68372638892
3767730.364426044,272320.2013108693,1,1,148804.40493652713,171853.4984188809
2953863.846814766,290086.11554459966,0,0,116599.7063443769,134365.7861632498
3012399.937387497,291295.7493237818,0,0,124702.94028031133,125912.69510966346
567828.1112381761,269607.6644356629,1,1,34702.302018993956,13014.345984214113
618331.5075986383,258301.92683294063,0,0,31462.721488909927,20237.237340407657
920911.025945987,267276.65599376214,0,0,34109.031051244296,43083.846228385795
999013.6879096187,250667.34410885247,2,2,50039.73458000451,33350.38961946282
1461706.8481101976,217029.80649958208,4,3,75286.9065297786,41649.64131903719
919052.4795176741,209713.23845647927,1,1,42016.0282152438,34699.537687733995
506649.02695919434,222685.40875219236,2,2,27279.089316799214,14766.473086453429
2836087.864363595,231828.51459431107,2,1,100170.97652201138,134799.02052551095
760976.2201725257,228549.9267788593,1,1,33188.84406856286,29910.345000469126
805371.191906507,215328.99341659108,1,1,40307.96596100273,27087.11285962547
905389.9314518038,213137.77180775214,3,2,39041.498836358885,36850.36465499097
7786217.73540782,7128723.126867102,1,1,259072.21764188586,425129.6923236519
5809447.2718963185,398324.0996881073,3,1,243070.12815500307,262099.19983598116
3422442.377015702,346959.88289816113,2,1,175395.20112297605,124031.0785809349
2306612.8936784845,275604.02179787133,2,2,139766.88088792696,68411.17810832613
3035684.1928265165,248967.574271203,4,3,159404.9825907551,132768.66445703278
1464520.5659189445,205435.81348618233,0,0,87029.67444867792,43498.00522324226
2013060.5168765308,214969.99135694333,0,0,87490.44607279298,97024.72504329598
3412362.251315498,268319.2485969694,6,6,132039.83484599987,185389.21178799993
999686.6134820067,260305.20480300192,0,0,50203.21626218575,42189.2618784803
1228338.6656171419,227433.2948747667,0,0,72989.24808669114,40117.44303827589
1411617.4129909552,174564.14287289785,0,0,89849.52184304036,36980.43440053152
489827.93443138286,162275.10573277378,1,1,28188.947867458326,15899.97512366525
775081.6235080148,156281.55162084845,0,0,38324.07878951868,32330.581512032353
1647532.631729157,176834.65486246577,0,0,78040.73348582357,73109.04924162202
964573.4669055741,131188.35052534615,0,0,54489.987763465346,34328.93184109949
775860.9462004914,103463.06435365057,0,0,50322.22600203401,22597.03585891442
2940632.9840412266,126166.6159065726,0,0,128412.11330534445,151115.7368886885
1431019.479528392,91809.59566463665,0,0,86712.91463000124,52356.03381785027
3344365.7499198723,148469.08640850085,0,0,139560.0671055326,196219.6266615228
4147720.190224283,217809.18522863623,0,0,170054.50148692317,239394.67819958055
535257.5207542144,190607.24878887262,1,1,40363.80973445802,13161.942340963426
2689493.014469963,196193.3614565931,0,0,128786.79668978366,134372.9894618761
834156.864963425,185624.00588191353,0,0,46950.81109866944,36381.543043530866
1219452.7839135018,159063.58919894818,0,0,74559.21277076085,47998.85596426447
2228524.777212474,159522.98752461912,1,1,116691.80658182318,117151.29700815315
965555.4316316965,128039.97165939075,0,0,65512.37819878002,34029.41887665263
2613372.834295113,181828.0452857642,1,1,109645.79624259085,163433.91476003328
939089.3313244726,183006.42803833593,0,0,48526.320786632765,49704.78081634553
2009076.629033919,217361.05335069925,1,1,84909.86704213571,119264.58712797801
1032527.0524715901,192073.65056378816,0,0,65431.354317600504,40144.008920803404
2849519.582609106,199334.045743811,1,1,150899.02691065404,158159.49614890188
1063145.7821199521,6909131.872420273,0,0,76385.92411343475,36835.1389451331
409025.432657583,150874.07723108915,0,0,26350.979163493204,17441.89371205101
1055557.0151072606,162732.918818665,1,1,53304.95386739125,65163.84693028109
1025653.9813229763,148193.4474644137,2,2,66419.2849784307,51879.905485580406
2828775.932237606,184983.41739214974,1,1,154513.02921427906,191303.0994211251
2631292.2469316823,221265.50359715562,2,2,135019.11234144188,171301.28893116376
1071151.8884029489,139116.89277415996,0,0,104531.14321614332,22382.587637286644
3963973.942644017,197745.10365514838,0,0,229769.12244235942,288397.40600783884
2623340.905315723,260211.4395964669,0,0,134761.40974243556,197307.0592848711
2210819.4801602573,241011.46336578394,4,2,156245.664774043,136966.46787320598
3847532.938746194,309955.9792167272,0,0,253046.58607083012,322070.4451318894
7102004.827262544,363789.66524468106,0,0,439745.9038500618,493500.45978496363
3750463.7466032114,363932.02060532477,6,4,224507.4288958013,224649.906026739
2228612.3971485803,333148.50934770954,4,3,149645.47930117394,118862.03842757067
851360.4076446901,332943.6222495252,1,1,50064.8872906381,49860.0431840908
623873.5852363665,314742.65986657457,3,2,47658.76298215023,29457.873017400645
245594.76060267125,312718.17294958176,0,0,15947.918884843592,14002.661676457783
567978.1118285666,302615.12865235074,2,2,38699.262925211355,28517.08166988531
1426800.7066978817,338647.40932735114,2,2,66912.44987861435,102944.7771092287
761194.7272097012,301133.6758208652,0,0,65001.95108414209,27488.29523538418
1276785.9902776817,313572.78224818537,0,0,76007.9704850876,88526.3066125518
1929413.6160345243,366048.3055830222,0,0,96654.80578042901,149130.36823670784
1139960.3935334312,385790.29654893867,1,1,77321.09416387271,71498.8005532854
699122.8071766383,367722.34873381973,4,4,40590.96894273081,48017.75186546162
1767041.7279195238,383267.0605997024,14,9,108327.57999182252,123872.38425515825
1612778.986187385,415199.78786102764,9,7,90277.26757260502,122210.08238620723
2343781.0038929856,432957.10125496937,11,10,140027.32815852173,157784.74349242946
2340118.3222292867,471473.0588321036,17,10,133891.04925115348,172407.16046472176
2764367.5493522775,516412.7301176783,3,3,170572.53600959782,215512.31725189346
576112.3916270889,519592.7214188115,1,1,38251.77858505619,41431.81638411239
798790.1861803728,521348.9050356099,0,0,54670.5686404226,56426.814694817
688287.1123088199,480131.3038806928,3,1,68340.18348483749,27122.66149558136
1271409.8573114045,493214.69131660927,1,1,82368.0447912355,95451.515671898
3437291.616020246,499484.58592366695,2,2,223898.7788644549,230168.8058145736
4431925.094833941,635735.2311377197,1,1,201784.79517893255,338035.55741959857
1829194.7968487735,527539.3722554961,0,0,100137.26842247747,124028.76060310753
625582.4391826031,538777.5263306618,0,0,45984.2817828251,31727.822463460987
846245.7617840072,508955.5806523671,0,0,54149.06228188549,49812.333514675585
1336882.5963169415,489248.10682660417,0,0,90002.53749203024,70295.1359272673
2611280.540075493,409586.2974506486,0,0,175835.03112570886,96173.35846548833
5423380.879573565,378733.86163019383,0,0,264662.39113366377,233810.11618008296
2814161.415104418,341695.1904133043,0,0,156468.3568306755,119429.82112073802
1859384.1084847518,318052.3403096624,0,0,104144.31224505609,80501.57737607117
2783436.8773946543,354859.3923044306,0,0,123753.58202175263,160560.70576115386
1193673.6337398544,335623.376102216,0,0,67732.56169488258,48496.613937040944
2412680.323616892,340115.1684653692,0,0,116022.69567655743,120514.59095254965
2424624.333203882,337697.52310752624,0,0,116119.89041183802,113702.32126625504
2120517.235338095,329311.49485654494,0,0,112052.4393832963,103666.506225869
2067089.8499368324,329240.48820279964,0,0,105391.7252946755,105320.79763466523
1387567.2452646338,347905.6903518148,0,0,61606.388250114745,80271.65318798689
1529624.114846268,373776.5488857206,0,0,65266.18815313223,91137.09557348007
413432.5472814903,362082.67942898354,0,0,26769.61038619408,15075.78913622396
629509.8256896528,351847.20458770735,0,0,37938.86948996804,27703.448100193884
4863661.9480701685,478963.10512046143,0,0,176267.5592576495,303383.5204336886
1582752.4520330825,493499.934234769,0,0,70393.60459693018,84930.48294311717
3017909.173226757,707059.4318654173,2,2,103938.32909028376,185410.58492953953
21906211.510794252,6579982.191661729,0,0,1405520.8187721008,661102.9086613194
1099096.5130381265,404182.09335059265,0,0,63607.088389249526,37135.03012936885
3437069.439932665,371949.5406498609,0,0,176577.00549177692,144344.5108418052
1568305.9760635935,345721.19792949763,0,0,85855.61189607001,59627.317237844036
1802942.848210968,336239.9240061793,0,0,90513.35376747708,81032.11228494615
2188141.280294434,326964.2480476388,0,0,108735.8787013088,99460.24692137759
1408589.3164361827,326424.68331874703,0,0,66400.71138029083,65861.19626629907
1749776.0256445436,336362.8769178526,0,0,78274.2737759446,88212.50316454479
996562.9706338852,348582.68006095383,0,0,41165.367797780724,53385.19867602244
640218.797518177,344692.0163819008,0,0,32519.279759173656,28628.647415437314
1477260.7886218233,346720.5750934428,0,0,68536.58713635383,70565.18203707585
2947538.5526077067,350748.7714732559,0,0,135592.7198619291,139620.9638549436
3040865.6346991556,380207.80123618775,0,0,127234.3070695943,156693.3899144538
2480043.0090622646,386395.0399936643,0,0,111936.18619445611,118123.46214156102
5425238.0066886265,469564.9881642167,0,0,206142.77281684818,289312.75290814054
7703091.140805957,363539.33276737726,0,0,393255.3448649302,287229.7382451366
877920.9865446193,366538.2787003766,0,0,37623.551910713584,40622.525321427165
2328199.5480675776,335915.65402496734,0,0,118146.96385631818,87524.37431219575
2651075.512021567,294678.8697279642,0,0,136385.85046421026,95149.12875164715
3348277.4303074083,304310.3588807902,0,0,142167.42831806038,151798.98347363475
5450434.161038845,390692.4448896919,0,0,205914.68729442515,292296.8447932207
1630337.8254347807,343441.68748097937,0,0,95509.73143403878,48259.036240985966
1527657.5363096918,268369.90880756074,0,0,104362.5277264479,29290.800034680007
1561749.8407067673,260758.27158647604,0,0,72183.63266131663,64572.04515889065
2499442.122435526,211860.15359737544,0,0,134169.93204190794,85271.8697522559
11032349.410434198,114542.63369813203,0,0,472979.8402671378,375662.42207395437
5375943.235285614,75833.80780123164,0,0,226599.67217617168,187890.93964230275
10863272.463473624,6222326.825214448,0,0,420848.82514735725,418013.91334481456
2588719.618565415,239078.6614527526,0,0,118717.89556539798,84797.79771804657
1741936.022798076,211903.85073698763,0,0,81472.6443978911,54297.895181070395
2643106.393418998,237856.71437453543,0,0,90108.82056547719,116061.724943025
3627069.7033356098,256037.5937350378,0,0,135760.55394387784,153941.49903819966
5557670.220636653,269419.48114268715,0,0,210915.53266361367,224297.48383103413
5185777.508076316,298458.67271840683,0,0,189805.73009717368,218844.97975911596
1794014.4067032605,266322.08281882195,0,0,84385.64456381896,52249.11603810491
3333567.4381878315,208195.59853468052,0,0,156201.52750859124,98075.16495424868
2513106.1329072714,162883.06138359528,0,0,115254.09364480324,69941.64201527568
3200701.9797722157,102419.74630785573,0,0,139919.8226832284,79456.5981373484
31035825.79362686,5703790.600127449,0,0,1171915.0300119787,823958.0113788161
12688610.152115336,428260.28165234317,0,0,407892.90163372515,381690.80416063307
9852212.450475395,412556.15657981683,0,0,288541.7966086285,272837.8301990864
20613500.858675238,579662.1812219018,0,0,456632.95407870784,623739.2083256547
19410806.162845727,512308.73492996127,0,0,544643.1675796619,451804.7873918846
4498673.687285575,438518.7894847989,0,0,145006.4446219983,96727.76748362099
3633504.3511148035,423124.8436676083,0,0,102220.97107721136,86827.12211294493
8553711.658779094,427393.6529007078,0,0,214415.18898048118,218684.13551466278
9286187.25007482,414756.15659482294,0,0,251855.0980016928,239217.7338372718
8167050.8455813015,418150.41689435736,0,0,245190.68278344785,248585.06362412786
5128687.707253434,378448.8630240201,0,0,164647.08608317142,124945.66983175988
7563315.142312791,315367.4144183995,0,0,229222.69379076257,166141.401468662
8489914.273657035,218998.79475067666,0,0,246084.32888881653,149715.8703492737
12773494.378513508,215551.93394932864,0,0,275715.05458004714,272268.40224163915
28474458.400353216,52900.40976088948,0,0,594510.9998530659,406348.6978746394
44479447.666770875,5247685.240881956,0,0,792672.2586057357,763641.5155989837
19645644.15797813,441245.96623280965,0,0,307821.57382151054,250610.60804256372
80364938.97500508,605929.1322174323,0,0,800595.3207314146,965278.9700839024
62207266.973347485,673765.7901544385,0,0,678109.8079633398,720434.863200048
32311938.582784258,773137.0734033819,0,0,425489.75319632445,524861.3815914479
13738039.392453007,707590.4665801601,0,0,179303.688154154,139296.4832849232
19083047.315709382,631469.4919443913,0,0,275283.53699972644,173623.71578101657
12032603.25124529,538762.94671687,0,0,174558.65461155164,107433.45345606706
12484248.150641618,418507.9975959668,0,0,209998.23693667227,89743.61541966912
15284179.916827729,389897.4446052178,0,0,191205.3919037264,162595.06913395243
20754330.43634019,302857.71026111324,0,0,238615.85936748626,151576.4782211618
17279730.03658015,247241.92014157758,0,0,198488.61104956194,142873.10441033824
14000993.411681348,215012.50906076856,0,0,154382.36957429117,122153.15109885414
16710634.34463221,242523.81715610606,0,0,156552.3574169986,184063.9154046934
19685409.26337616,196351.85974447598,0,0,218960.54845717672,172788.88961996086
45131845.477300614,4878015.635601665,0,0,458992.4862242993,391428.570442379
52008423.59639771,4907027.332608916,0,0,486442.05267499597,515453.99040721776
17715797.639639616,776292.3951788094,0,0,168230.7206461724,186724.1509154308
16263493.034149937,825846.0924146443,0,0,148720.06278751083,172692.84302572906
16378112.57839849,750005.4535107962,0,0,193801.79369095518,143543.47053970376
23612442.794163823,754312.3719509516,0,0,265379.148773675,269686.4028729105
17115296.542676575,701187.3642398057,0,0,219172.04502740735,166047.3234775797
14258195.404179126,659626.4670987524,0,0,179557.5505698652,137996.91277488146
18240998.07913447,682558.0633637238,0,0,199510.21966681094,222442.08380611232
15235840.057340337,708265.3453503229,0,0,167196.37534323445,192903.83872767873
10469427.248974482,695187.620339272,0,0,124517.47211358963,111439.86953559864
7744575.193657319,718737.5431756066,0,0,89586.17870718852,87554.15051644642
9375994.624818187,679065.8320062801,0,0,114223.46308702114,100133.98146757847
6620199.658428098,667877.8969804761,0,0,81270.62042636547,70082.82398214155
8159124.550554456,588945.6043818807,0,0,127425.57866265358,48493.450025454564
15246045.611588499,541800.5179944073,0,0,188915.46144911496,116188.51316742491
9665695.742873078,489652.36564332346,0,0,115413.66196333332,88848.71637295322
6765255.105168772,421888.97496785864,0,0,103070.16375459806,35306.90937219212
2664398.2478962303,412668.6907842351,0,0,32237.612961690065,23017.43158198953
5652242.801900238,401225.76685316744,0,0,64672.61785914616,53229.81855929851
11375482.97434183,359367.45020871516,0,0,134957.55466819566,93099.44160970791
10938703.501612224,388260.43969084334,0,0,112575.31613860035,115885.4921657485
12907574.426250337,4538260.138494577,0,0,117565.8034518559,143932.86806861282
11761187.386654222,395929.63523460476,0,0,118428.2573219761,125225.92512372979
5777775.2452539895,405685.8079680928,0,0,54797.28495610646,64553.57737097452
6339460.503891132,419908.0656542419,0,0,57908.90601271189,72131.30945172158
17585097.598538287,458432.19066690595,0,0,169597.4363420927,182527.06503031997
12282018.772745013,436309.6353222519,0,0,120856.56703932729,124342.45018456996
16991617.277045373,402771.97633714083,0,0,176224.552861956,142687.182818325
27272637.744301457,380405.8945380494,0,0,227152.45968833618,204786.68735476575
32481718.90621222,348292.6009145174,0,0,240315.76462277028,208202.86153315654
26067270.2511716,393575.5357196421,0,0,164006.4488860523,209289.70249833263
30091695.49164338,4709014.413315056,1,1,171361.6243374259,205585.58212184237
30121764.185232896,4519929.239336366,0,0,222657.09823161602,165860.43285612928
36525608.11659885,307505.3488535575,0,0,268172.2711535304,204651.13488658422
30800262.613587063,321517.06645570503,0,0,184609.36661370515,198621.4734209727
83011723.57293421,383847.9638323805,0,0,407817.466911462,470148.937878958
118829799.86641224,543927.861083706,0,0,574380.9663450164,734461.4157060051
34064123.00532828,544939.6780350566,0,0,179119.12899390946,180131.27182161767
18499063.21711207,532856.6004941929,0,0,108291.32324048149,96208.60177733937
37212166.46447796,353402.25246173894,0,0,300226.7389989263,120772.99473201564
62231998.23246419,383253.0307616838,0,0,345755.89962532267,375607.24205155455
25981326.713966515,267307.6599424643,0,0,205879.37109884896,89934.43641528649
20485653.655439895,218959.95491261038,0,0,140305.47749027814,91958.1693967955
16464003.565870332,188306.16943305606,0,0,112003.20350834419,81349.74500451937
11963213.609441314,168200.79284157135,0,0,78056.28144733995,57951.149310292094
9094129.534952082,141701.1260208974,0,0,64501.57161024474,38002.142715184484
23104478.056022953,128393.58443469118,0,0,134557.03047177408,121249.85677382995
30292169.77171938,150404.54583104077,0,0,161500.98432345342,183512.33881685845
39047045.99949533,234620.74496606085,0,0,195155.57911900774,253764.24152361506
30187313.345993813,160211.1157105791,0,0,181821.62293255414,133023.11367564168
71855810.87745488,211881.33953170103,0,0,263020.5196766308,314691.4185566454
27464927.87399632,197343.23791573942,0,0,118860.41708391154,104322.80958597569
53784189.719812095,210312.11499628355,0,0,175218.60276168623,188188.08453434144
143385738.61629498,212020.1791339061,0,0,446136.35724537075,447845.42850370967
62855050.97801126,178683.80045837123,0,0,202080.85703756253,168745.40241973105
106252741.53762655,164988.47411233012,0,0,282070.5094851845,268376.2684126892
85543791.9572034,104300.37447839456,0,0,271543.0336947768,210855.83822313556
58687401.28153271,32699.435621646095,0,0,216010.71728646973,144410.58887045906
163096214.490881,4138249.7583562434,0,0,542317.3738623346,498965.9977196164
36626780.89786412,318422.21384675085,0,0,116405.90839799755,95481.0573422785
51105789.80248418,260580.83651219436,0,0,160521.00054168014,102680.26537212828
150178400.81604522,260021.39998650423,0,0,341587.45634259516,315418.4095076333
130622761.57615595,270254.4010433859,0,0,267728.99702610564,303574.1939122952
90975686.50777075,168535.0773224722,0,0,256966.36240175157,155247.89454329034
48234025.14515308,139348.16253361572,0,0,123208.72083570232,94022.52193655983
129770098.62593172,3934057.0981656406,0,0,291374.3083276674,287181.6373965043
63531016.579386026,349614.55780335,0,0,122446.09315379648,136906.52188288714
55495703.22361043,339121.7641638984,0,0,117245.39795389063,106753.40415957225
68307725.54818499,319399.2761772522,0,0,139104.15733877863,119382.65696601586
62524077.29774416,321235.50415725925,0,0,121308.57757217289,123145.72628576259
63755578.90989097,292717.6483738084,0,0,137144.2425883652,108627.23464802108
50912302.07049936,261951.1135883317,0,0,106587.61520532172,75821.83651801084
124966789.66830681,232973.44421319,0,0,200478.58016126932,171501.74330444523
114585530.60001731,216622.10962986836,0,0,176842.09519686853,160491.66186865585
170051967.63288927,179066.12998411225,0,0,234217.9941913421,196664.2022128774
172005375.558919,179464.69395495087,0,0,221405.0720071295,221804.945151053
112683213.20560691,148643.976758991,0,0,179269.77706275939,148450.13105033658
161952594.75219575,165400.36005449487,0,0,226553.0044540824,243310.62195939018
78104329.04968019,148826.34002736537,0,0,118725.07748406436,102151.95950493532
102493105.63864006,169619.29741991745,0,0,128822.31782959664,149615.89363098485
58828974.56289471,156158.0482672403,0,0,90405.95842502173,76945.26213337928
155501480.31548262,184920.72251934014,0,0,202677.7185743272,231441.43361853325
130674304.66356362,156257.32111418672,0,0,200725.90819125337,172064.73644276836
132646039.38800535,117275.00660809646,0,0,223371.9946435247,184393.2663094582
171776441.69846836,3669885.090524728,2,2,290734.6522302764,244444.46637416747
51499862.089976706,3637403.718702931,0,0,95021.87123432825,62542.338923165094
39235969.94079804,145616.0029744628,0,0,75875.22103323339,52961.61465599639
67142479.12351471,126938.76170745264,0,0,129510.07798511884,110833.84785793207
143863216.25048748,136991.7845720792,0,0,278525.1012177825,288579.97703232587
102619120.23841386,106187.4464634405,0,0,194717.8754630669,163914.68285948105
86379473.67429596,114141.3868082047,0,0,132759.18051904286,140714.74360650632
64591840.927949734,94945.39170573321,0,0,119860.0012516777,100665.23237054743
157871139.70082277,3516805.689406391,0,0,304735.3601732411,257724.16562418928
36345922.802286305,3479630.6349305524,0,0,88215.30207258435,51041.10713157771
63207926.956283934,194560.2053207068,0,0,119434.15989251647,103136.80019862734
54299815.461176135,182520.8025164,0,0,104242.47387706448,92204.16503316355
47038353.6379402,150946.23877304434,0,0,103202.45312448406,71628.81852740291
44811924.68974163,146690.38984207629,0,0,86360.44596112912,82105.43633113265
43177492.39370416,136053.19755445886,0,0,86515.55267452018,75879.10805101076
36606884.91603164,109228.91684705339,0,0,89378.51385068434,62555.09997861607
51175945.72929835,102025.5075785929,0,0,107757.2805735728,100554.46172014785
19418560.622805916,89239.80342686737,0,0,47235.91991995645,34450.77292375008
65993463.74356844,91929.28682897614,0,0,159019.98256578913,161710.3039017869
104618347.86674783,144537.27093824893,0,0,248212.33078826196,300821.2450015455
74518705.74937083,121091.57153457585,0,0,177947.5482767301,154502.62236512057
54502118.963968664,3354793.7875425033,0,0,150201.35681633954,115131.97147326989
41787716.27572463,70752.74523484155,0,0,123618.89782315366,88350.85096311313
57105067.66299803,132978.47604398755,0,0,137736.79972695874,199963.1864528049
85724279.31041875,171723.37336527766,0,0,256409.84594776435,295155.4565256545
66792162.27901604,178517.80711979262,0,0,172399.00428211258,179194.20664074912
78016778.62503187,159956.4347178994,0,0,181055.23766233266,162494.8025201143
91199254.39348683,163444.95707842443,0,0,232809.22785946453,236298.60812369903
75238551.85468756,190156.7163170324,0,0,152858.0582580588,179570.48349375298
62133327.569725394,205526.91606163542,0,0,135922.26564363466,151293.22721322934
26998788.81712418,201529.74498888743,0,0,60571.69607088922,56574.95562835225
29489479.500246093,195108.44496947742,0,0,67789.6177642215,61368.92945129222
36393788.78255227,196336.337981387,0,0,80088.62689390729,81317.21301452038
32197683.745220024,138878.51271979394,0,0,107803.3193776399,50346.31343939445
36325729.977763735,121999.64691045201,0,0,97964.25185179326,81086.07335406113
26167444.411575492,111204.71480266076,0,0,69871.16348867663,59076.968436497045
92982279.66188252,3301070.463735619,0,0,272594.68589210126,213688.87491477345
42172280.558303,141630.1971302118,0,0,122624.07266733082,81956.70039128467
37306192.78862861,127972.51832526257,0,0,101620.21614092939,87963.03819705518
40860692.79732032,89163.2464191071,0,0,120881.21155082248,82072.60952562076
89619878.45672989,123672.01545944468,0,0,181107.07979652286,215616.59641742092
31110053.568764914,107325.57324453395,0,0,79486.865698867,63141.29113574199
37877587.949548304,96743.88230821911,0,0,89691.69181544697,79110.78578849397
31280067.785916924,77662.599075358,0,0,80438.00039644958,61357.411144424965
59832797.357718155,74858.9446626773,0,0,119606.04347300286,116803.12859115674
45907349.92526763,83370.33392414176,0,0,82505.65723313447,91017.73982336551
51893387.29023112,59001.98245177428,0,0,108303.89379614472,83936.55700859384
60658136.7289332,17167.80965387807,1,1,123203.38779109744,81370.27491482548
187809523.72975084,3119122.288366833,0,0,326427.7602968456,309610.99522249494
42966274.61145845,212685.62575809125,1,1,80854.8599105071,63191.92368698001
37393284.68552252,202020.6944179846,0,0,65776.14014601546,55112.53399572292
38379894.22325242,191987.18929049274,0,0,67317.32661481117,57284.628528531546
46225400.29930646,179936.2772986752,0,0,83945.1234698451,71895.34682651542
44661711.25220089,161315.51001478266,0,0,83954.91468533213,65335.46923030124
38917022.41020765,125124.25934659904,0,0,86008.11317010672,49818.434401468236
35672751.206706986,2995009.0767419133,0,0,68625.29239752793,49739.40070323186
36978292.09590918,89659.47031766486,1,1,69856.68194838219,53281.15386883119
37012852.21952934,83772.91969523545,0,0,66186.31217518271,60301.46111279944
18808261.32647308,68313.45416418252,0,0,39823.17484029151,24364.46193014423
27890441.21343423,61350.040393047595,0,0,50245.89656328889,43283.416694371175
66832683.092773505,76441.45629671776,0,0,96279.48921935912,111372.15935225344
48886990.134540364,82192.32911889323,0,0,75126.0200807211,80878.03306584801
33357073.562528543,56589.062767522526,0,0,65348.44943697305,39746.3002874395
162046100.90632957,2918682.8681100407,0,0,262425.8423313871,235748.34884645842
90199124.75884421,271504.06973277143,0,0,115843.28883370523,157437.70480031346
34744696.75305206,245706.23398153423,0,0,65089.65065902741,39292.662484793014
45788238.684223674,231191.1264521987,0,0,73067.53156574105,58553.253429727716
73176151.13744807,216620.62367565834,0,0,112525.60595228037,97956.33369406394
62726257.74992168,208014.0911749579,0,0,88532.72674832033,79927.74793926308
90814853.1653254,212629.89955819063,1,1,115982.85022846123,120600.41753928066
50345381.279077895,170762.27673896315,0,0,85755.5274240686,43890.34407459979
66266186.410485536,152099.77874357236,0,0,93978.7148009085,75318.16939122662
122032638.40761553,2832466.719476665,0,0,178022.88069782726,169618.7408376983
31252003.802990895,226406.18583087457,0,0,52979.061912383855,35691.682315140315
105268032.89193916,236613.29835036106,0,0,168204.88626209088,178413.59543675394
67704130.70893976,246746.29527690445,0,0,101405.56630700646,111540.68364248013
66551162.3007236,253868.64324611356,0,0,94618.8773342498,101743.5748689946
49866879.41923562,255042.27209840284,0,0,73758.23967027116,74933.88967712311
45654033.463512145,248681.03828167016,0,0,77602.52367761775,71243.43831870511
29294383.36333862,250486.80157156067,0,0,47311.58596459462,49118.12983690845
36688009.47034777,256020.49847803192,0,0,58540.82294425476,64075.43142674812
52053714.74217568,262284.5475529743,0,0,84220.54055598052,90485.66767417785
60261338.54237305,256297.4177804607,0,0,105443.21513876368,99457.62995601035
92673520.60335524,289575.1048001418,0,0,151344.7287388693,184623.6609194662
62388034.98473844,303372.1430715363,0,0,132896.52643730148,146694.91832714435
131581469.71488202,310622.5897855274,0,0,249834.2350632607,257086.7100185362
59337993.18654015,301403.69550033193,0,0,121190.98553963962,111973.35563895344
22955453.96450317,297150.5165295824,0,0,46544.60208795863,42292.29405949945
57302019.39647626,272885.3807552162,0,0,108428.29560616415,84164.11321471531
68946556.89151393,301431.94772217714,0,0,107539.8847810725,136087.52472957742
28758820.409400497,286687.16229333414,0,0,58082.24253721427,43338.340088686775
26943201.236554176,250166.98873442708,0,0,70521.83109576808,34002.36193117135
27232891.306039516,248501.96981769716,0,0,52617.55930946837,50953.184229131744
34322812.742396556,248590.35220901837,0,0,59931.094818551064,60020.02261486112
18835550.388344247,233850.10002896853,0,0,40695.336058658606,25955.585343833416
94858906.84965923,286752.3180529686,0,0,134386.34080142027,187289.2224583011
55212302.268695295,266290.369033465,0,0,105872.76360477622,85411.54303565924
87552607.78060572,267354.3809824695,0,0,140695.14251256722,141759.95888629626
28608730.284438193,267637.3199527183,0,0,47103.13285831297,47386.84397042895
30385899.736126933,260038.783636877,1,1,55726.41631706855,48128.596794309306
20588182.194481805,247383.50877074458,0,0,40327.040455692244,27672.372281639084
25439492.016900387,240834.3143858909,0,0,45122.449514492415,38573.85585448403
29422361.306247707,2822501.8335830932,0,0,53116.270302464865,46012.33488687413
22327135.545332793,223243.38562588632,0,0,43505.40020735323,33007.178338045465
21281229.74555529,211220.6344923915,0,0,42491.37322632997,30469.50768958914
17251619.869155664,201077.29380803925,0,0,34312.3202793122,24169.729516123796
25570163.62527653,190749.61187772284,0,0,46629.05752126169,36302.09943808878
23496845.453939985,191115.86086295662,0,0,37561.328174667804,37928.11940594001
18305817.717434756,179335.48195728962,0,0,35464.015603597065,23684.317839922125
82230507.75033334,2637995.241621218,0,0,203507.80009456363,73409.21539738226
35741934.05920857,168688.04484612218,0,0,65150.773266180724,54603.74680085865
27217815.32940296,151994.34499515497,0,0,53281.08354138733,36588.21359063064
32114581.082886104,137014.41259264894,1,1,60503.12458960243,45524.08358130485
53620373.56613567,127027.22277272854,0,0,84588.57564294776,74602.62931544572
