transaction_amount_usd,usd_eth,transaction_count,transaction_count_sent,eth_fee_spent,eth_fee_used,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,unique_outgoing_address
6594128.593867488,432.69,2830,2330,1.317784147630935,0.156958420914435,1329,1325,4,4,946,996
8467288.494819775,445.59,2857,2267,1.3977344095847748,0.385501530491721,1493,1236,257,250,877,970
3162745.479583941,430.91,2097,2097,2.469547228501122,0.0,1156,1156,0,0,821,956
2128645.179917662,432.46,1997,1997,3.0590071870236653,0.0,1238,1238,0,0,906,815
6929271.397536276,433.74,2168,1668,4.876352537958224,0.75360435631614,1238,962,276,238,751,773
1516012.0965205883,449.62,1498,1497,4.553125804303483,0.063,918,917,1,1,732,632
5519465.768159358,478.75,2884,2384,1.2606783375,0.1066275,1573,1361,212,156,1012,965
8473026.980017442,499.06,3940,2940,1.5181190750596096,0.21,2102,1528,574,537,1091,1416
5706846.846649804,479.02,4056,3556,1.648662405,0.1095255,2354,1523,831,710,1112,1696
4265888.3371385215,468.65,2965,2464,1.33879077,0.105021,1601,1513,88,83,1099,888
2252751.7365225065,448.84,2171,2171,1.1990613030000001,0.0,1421,1357,64,64,1038,843
1724083.4453139335,461.04,1585,1585,0.9138264765,0.0,1032,1031,1,1,837,598
833927.3989357409,457.65,1412,1412,0.840689625,0.0,964,962,2,2,769,520
6535949.096013125,449.63,3493,2493,1.2560748165625,0.21,2552,1226,1326,1312,889,1152
4543661.974097072,479.47,3242,2742,1.4802246,0.105,1873,1680,193,186,1190,1005
3795249.1069176444,471.28,3253,2753,1.503008175,0.105,1941,1705,236,215,1186,999
4698591.422364946,462.03,3201,2701,1.469104155,0.105,1944,1611,333,278,1205,1040
5495031.245916479,469.69,2808,2308,1.29454707,0.105,1640,1434,206,193,1082,853
847497.8466753096,468.55,2764,2764,1.6540597283258724,0.0,1961,1553,408,379,1232,1227
1268487.803054052,466.2,2325,2325,1.354936965,0.0,1820,1512,308,299,1195,838
9129945.161669824,456.56,4054,3427,2.18034558,0.13167,2832,2618,214,206,2031,853
3250215.726213664,431.99,3635,3262,2.047229055,0.07833,2606,2472,134,124,1876,817
4036575.0316011803,419.87,3296,2796,1.387440795,0.105,1697,1455,242,240,1121,1010
6710658.855597373,410.83,3164,2159,1.144991469,0.210105,1354,1255,99,78,880,792
3049257.6256589405,417.62,2504,2004,1.08121365,0.105,1354,1225,129,127,918,721
1158635.4492900663,406.91,1499,1496,0.84344805,8.505e-05,1000,981,19,19,712,574
2079137.246268487,408.81,1790,1290,0.73063425,0.105,885,865,20,20,660,500
2398352.9958932525,404.95,2122,1606,0.8153111078999999,0.15817347,1133,898,235,234,716,760
2338240.0383836413,377.94,2110,1608,2.0233991631697856,0.46404561,1249,1000,249,249,746,681
2357601.587320644,355.57,2454,1954,5.624357793449888,0.945,1316,1165,151,141,915,844
1766803.1392021093,363.51,3544,2232,4.8068234562310295,1.9672852499999998,1750,1046,704,698,779,1251
2939903.38231093,331.57,6161,2784,2.741031867234207,2.5878830784257847,5288,1275,4013,4009,1009,1580
2566704.8090316067,318.01,5135,3635,2.32685892,0.315,3008,2876,132,128,2402,822
1666539.2283142393,318.2,4325,3325,2.078918805,0.21,2924,2508,416,416,2131,900
2841530.6066863313,284.03,5130,3630,2.2377283529648437,0.315,3368,2561,807,784,2114,1133
2421318.235878372,278.31,5367,4367,2.0766312036759893,0.21,3991,2441,1550,1545,1900,1965
4133314.4280565963,281.24,12641,7641,2.1943921129040875,1.3357008,12807,1357,11450,11450,1154,6209
3411039.88796237,286.8,9825,1323,0.780774390361824,1.84737831086256,908,905,3,3,753,481
5383966.775630037,317.57,14417,1685,2.7995015784114896,12.54927549727572,1184,1183,1,1,951,562
1007996.1570703419,294.85,3499,1233,0.7400847,0.47586,927,925,2,2,719,386
784051.2903503738,299.62,1160,1160,0.68241207,0.0,892,858,34,32,668,377
1541420.8080673094,270.81,1537,1537,0.707245600738968,0.0,1606,825,781,781,644,766
765914.6822615562,281.13,2594,1647,0.8631048294600798,0.04052327721204,2324,1029,1295,1295,766,667
3881537.3283194406,270.37,10498,6440,1.7664668955959728,1.035191085218535,10024,956,9068,9068,756,5500
937193.3918141944,275.83,13339,6642,1.079376356875914,0.2953377,11091,850,10241,10241,682,5863
1499877.9031990785,281.37,12619,4451,1.603480678543803,3.479834558305812,13914,946,12968,12937,724,3562
3783077.3783845217,277.56,20742,8084,1.040679031444323,0.724166312789619,15873,840,15033,15031,641,7298
1372947.9577971837,274.3,20421,8429,1.32463955520756,0.928757432954337,9744,746,8998,8995,607,7762
1386900.0099498178,288.02,9393,1395,0.73774269,0.414522339777966,8570,843,7727,7727,721,628
5061645.656630692,295.55,10839,1724,0.93174648,0.609353222058462,6757,1049,5708,5708,793,695
2125943.0306201056,288.67,12221,1751,0.9463629230625,0.811687726741815,4727,991,3736,3725,708,759
4807688.96278356,284.15,9269,1710,0.867087345,0.563423070867762,3930,998,2932,2931,576,690
1819737.7601124325,281.66,11142,1704,0.894536985,0.626145592852227,4018,1034,2984,2984,713,676
5094470.464204843,295.36,9691,1546,0.862266765,0.544211402513646,4261,1027,3234,3234,644,499
1547582.663596638,295.02,8881,1627,0.83423415,0.421037446187526,3686,944,2742,2742,622,652
4257928.60366129,288.97,9941,1583,0.847163535,0.491611551658668,3878,973,2905,2859,687,612
2126024.1293937904,285.23,9328,1979,1.0346429282999627,0.578408020464918,3212,1109,2103,2030,744,781
1120820.9220383964,228.27,10081,945,0.475675635,0.530751048745155,3254,498,2756,2680,381,513
4064775.8011326697,229.52,8414,2077,0.950427915,0.624737616101949,4540,929,3611,3588,760,822
1128614.7884794266,215.14,10975,1172,0.6602793465,0.786241979861646,3519,697,2822,2822,549,534
788837.8845381176,196.77,5156,1131,0.620458395,0.33036928815576,9093,738,8355,8355,551,477
2240711.7143470626,195.99,5169,1245,0.71502768,0.419743860566016,11402,838,10564,10564,568,482
1041318.9631717798,197.14,3903,1951,0.665113065,0.165168315327687,3765,643,3122,3121,513,1377
2223620.8762375303,185.15,2357,1857,0.77859247725,0.105,912,787,125,125,571,1148
1048427.7980043984,183.03,1494,1494,0.79343569365,0.0,938,858,80,78,634,630
2615296.411640184,211.27,1879,1379,0.7714348412880369,0.105,990,883,107,107,666,573
2230820.925936483,208.87,1710,1210,0.650859195,0.105,832,733,99,86,576,537
902113.227554916,221.63,987,987,0.541347105,0.0,725,630,95,95,481,425
374010.3612746572,220.12,880,880,0.493583325,0.0,578,561,17,17,439,404
2173241.687254399,196.04,1731,1231,0.65143563,0.105,827,698,129,129,502,565
817223.6399767075,208.39,2111,2111,0.836651745,0.0,928,678,250,240,520,682
2418304.4473991287,209.78,1985,1485,0.671259734742,0.149499,939,631,308,292,482,658
622877.5130249975,224.76,1627,1627,0.70334556,0.0,911,633,278,211,520,665
2954982.157733255,247.69,2362,1862,0.9268367802259113,0.11207448,1061,919,142,127,729,726
743808.979780791,240.78,1036,1036,0.5339937,0.0,710,570,140,140,452,510
606366.1636191825,244.55,1183,1183,0.637754205,0.0,792,720,72,72,581,509
2049611.0766682234,227.92,1732,1263,0.6520889565,0.1028055,834,647,187,183,516,633
875840.118550768,219.2,1396,1396,0.717550815,0.0,947,754,193,193,554,629
2340615.419404364,214.21,1908,1408,0.710444415,0.128142,805,718,87,87,548,674
2291722.5423584552,229.09,1884,1384,0.705368215545861,0.147802389665952,964,715,249,249,555,715
1160392.7920476024,221.56,1685,1685,0.8785835121759036,0.0,1187,862,325,324,629,792
2591521.819768389,231.32,1834,1334,0.7728525814916177,0.171733275,882,755,127,125,539,577
2162978.669349948,232.6,2566,2066,1.0417536401718162,0.115071075,1663,1095,568,557,672,972
2111907.6969137313,230.89,2914,2414,1.3811995834298163,0.164863499999814,2017,1363,654,625,726,1054
783714.022047395,225.41,2077,2077,1.3042818962728087,0.0,1592,1262,330,330,762,864
1988441.1182693965,219.97,2238,1739,0.94574991675,0.10479,1381,1095,286,278,678,691
641829.3777602784,221.76,1490,1490,0.8261071294234646,0.0,1068,916,152,149,636,618
2309296.5050908346,227.9,2149,1649,0.8629261719,0.1099866695508,1224,921,303,303,680,728
720688.525565129,224.62,1309,1309,0.730085715,0.0,983,840,143,140,586,509
2462079.2058418333,225.65,1863,1363,0.71409744,0.105,876,740,136,136,561,653
584187.0740703484,229.33,1298,1298,0.706642930734375,0.0,851,736,115,115,611,602
654300.8036708361,227.49,1280,1280,0.6866240602522027,0.0,816,729,87,85,572,604
2334704.103551409,225.26,2125,1625,0.8707723080140761,0.1052900625,1058,856,202,191,642,847
2688886.470985159,189.83,2326,1826,0.9498003218925443,0.105,1453,902,551,547,645,941
860148.6186408858,195.97,1654,1654,0.880547260828125,0.0,1352,954,398,381,675,736
481206.26448510756,199.45,1212,1212,0.65850865145,0.0,766,714,52,52,544,561
603337.8194336349,194.99,1550,1550,0.85853523,0.0,1060,989,71,71,621,605
1495352.7077153127,210.8,2450,1662,1.041538390345457,0.120473130065946,1738,945,793,790,701,722
4329465.451433432,210.22,2044,1719,0.9108864615000001,0.0452596200021,1605,1013,592,588,685,715
2974148.513939574,207.6,9234,1890,1.0434550369500002,0.6387792560724119,2382,1163,1219,1218,803,756
1115935.9954351715,202.49,10309,1804,0.9530603661,0.704363807983248,2878,996,1882,1878,732,858
3041720.9343704684,202.86,7958,1452,0.8210746266,0.851976263008668,3621,927,2694,2694,699,588
842045.1272144112,205.08,5450,1417,2.4104443802427973,0.379668804437685,1833,653,1180,1178,508,658
983106.7652131662,204.77,4187,1164,1.1648281585996603,0.277956113633793,1575,613,962,962,501,562
2650576.31787112,203.6,4617,1245,0.6655218566508184,0.36883652128558203,2035,687,1348,1348,541,622
1036829.7031487934,203.7,3776,1405,0.7906301377489999,0.241728470903283,1520,844,676,676,661,623
2995417.0987889804,202.92,11418,3744,3.9438161267426044,1.3262943431550331,5727,738,4989,4971,600,789
1461409.7173795202,201.23,12869,1737,2.542802522565541,1.8171350259560486,9863,958,8905,8905,725,720
4197166.173932753,203.37,15832,1746,1.9406368619482173,2.12960176820559,9477,1006,8471,8469,812,747
1128760.3916203892,202.79,11954,1278,1.3142507054962203,1.071371718508833,6396,744,5652,5651,593,545
1185472.0300010336,203.72,1628,1327,0.7407318897941594,0.0275028337668,1566,829,737,707,649,542
4515867.366302491,195.67,8588,1764,1.2126186908191394,0.932835217425972,9095,1047,8048,7951,771,671
1504861.623334106,196.19,3990,1649,1.3458912988088763,0.24362354864043,12212,925,11287,11237,758,654
2949303.9045001655,197.85,3000,1497,0.9829323746010942,0.141212736757995,3466,938,2528,2414,717,561
1787295.735112215,198.73,2639,1414,0.8713630822776222,0.150196884287436,2242,903,1339,1266,669,553
2523157.5112723457,201.02,1876,1204,0.71502197363555,0.115974075,1474,720,754,715,590,543
4040885.9023345117,199.47,2378,1071,0.61815068477,0.16939504985676,1636,579,1057,1002,445,520
2941327.6778675085,211.3,2439,1229,0.705186428860021,0.143714856128277,1754,682,1072,1018,531,558
5535651.710134159,209.7,2868,1462,1.0790814621925,0.2240826,3412,772,2640,2573,614,596
5379567.336752296,219.56,2991,1624,1.1747754969985675,0.246067080601524,4229,878,3351,3249,623,634
2653835.375303094,217.99,2571,1648,1.073142585780481,0.190061223304617,3991,970,3021,2929,742,580
7988601.900125822,211.29,3926,1622,1.0153761423873493,0.389705452719786,3815,870,2945,2883,703,593
4862647.527795646,209.39,2907,1491,0.8863046954806079,0.2097267900273,3551,754,2797,2762,625,547
1266336.4806750854,211.9,2512,1267,0.6883850641874519,0.099392053323318,3199,670,2529,2490,531,470
1278827.4809329524,211.7,1882,1035,0.5531579731175064,0.044322415038468,2742,575,2167,2157,476,464
4908518.217305805,210.81,3050,1748,1.2604453744704514,0.11457496680092401,4413,963,3450,3354,769,560
4070098.159885014,206.42,2521,1502,0.8752228770432812,0.09443922862502101,3467,829,2638,2597,705,591
4591516.34491909,182.72,3283,1771,1.1201583019315542,0.1913746631223,3899,1066,2833,2726,778,618
3054445.14623587,181.53,3080,1643,1.1783305322527071,0.20872910625,3732,1031,2701,2608,757,543
2178929.111122014,174.84,2603,1421,1.0482173728443813,0.1519882550592,6669,829,5840,5781,684,527
936614.811780477,174.22,2167,1045,0.6775667828290903,0.08133428619359401,6904,540,6364,6326,480,441
1810079.5217658165,177.53,1792,1206,0.7774078586475,0.0486801,7237,707,6530,6502,573,442
4679493.81137543,148.22,3231,1855,1.4788981898211728,0.186084764359536,8424,1117,7307,7203,809,631
6964088.078029824,130.74,3706,2099,1.5224095063538792,0.232538250000147,7896,1219,6677,6564,950,730
2984274.0047806194,136.5,2321,1446,1.0029278534662127,0.09695306251150801,7255,897,6358,6321,720,470
1030067.7619357144,124.83,3105,1580,1.1156114089692595,0.1381831171875,7790,1051,6739,6661,841,488
747263.7467371235,123.37,2215,1331,1.0066046894583769,0.1046682,7876,856,7020,7008,711,423
799341.3590920955,112.75,1789,1280,0.9352493310147321,0.058521204,7348,830,6518,6511,641,414
1913153.8196618145,116.75,2874,1535,1.1527792044145537,0.15722699999999998,7791,974,6817,6763,798,516
1563278.8648543926,108.87,1976,1464,1.039331096081618,0.0573216,7304,920,6384,6364,731,475
2023368.2818957784,110.19,2241,1180,0.7180660519321874,0.09582426000000001,1927,806,1121,1098,631,444
2043873.998964103,122.88,2683,1374,0.920458076387409,0.19455113999999998,2235,994,1241,1194,744,467
1528097.8134736922,117.48,2833,1238,0.7857658355987611,0.22949871018270002,1642,824,818,779,659,481
1263616.2188251815,112.87,1712,999,0.9136312790610791,0.187386229646259,1102,682,420,396,580,405
1070277.0460671594,118.5,2137,1025,0.651278271978339,0.17696231385,1338,704,634,601,530,407
1033462.7713726708,115.96,1668,940,0.5707798782486266,0.078841153032516,1044,636,408,386,510,387
968852.5877552041,108.23,1906,968,0.627190385433388,0.14797222790481598,1208,692,516,502,528,353
1979299.6008695269,109.82,1952,1095,0.6701153356157153,0.12982697552710198,1206,706,500,464,551,441
1514868.5886175379,101.57,2369,1262,0.8150919487252375,0.163680039995199,1689,777,912,834,623,481
1036898.4611287637,90.43,1361,1254,0.7318738319431632,0.01252314,1235,731,504,502,586,445
2182206.2227314864,93.61,3570,1489,0.9415017138242363,0.28257369,2354,927,1427,1339,683,484
1274052.2496088604,91.44,1498,1057,0.5798178554718224,0.039597600001491,1880,600,1280,1272,486,353
712937.2847231863,94.42,1972,999,0.5579970990064839,0.11178180300231,2400,608,1792,1770,496,339
1368235.8990852165,90.7,1468,1072,0.6626112815468388,0.038082336091569004,1667,664,1003,996,494,347
1043046.8028755742,88.05,3097,1201,0.85135341766801,0.18725950343643902,2840,775,2065,2004,617,382
1889287.2751959686,90.52,2569,1235,0.7379806948537545,0.13792968,2185,760,1425,1394,586,396
1726847.521344805,86.39,2738,1308,0.833707587044172,0.12409317381762,2289,871,1418,1380,641,381
1987291.930911057,83.9,2798,1307,1.0823080766335,0.157421253158526,2453,797,1656,1600,611,423
1285296.0217198934,84.27,1950,1159,0.6453872419172165,0.056000835530178,2040,722,1318,1314,559,387
1195936.873605675,85.39,1260,969,0.5226207569733793,0.01515906000231,2106,575,1531,1529,485,383
3727651.298231221,95.44,3332,1263,0.7278960903990136,0.14669089677643798,2579,696,1883,1769,535,448
7390944.432623273,102.44,2492,1401,0.8023745153348931,0.13994993249999998,2098,775,1323,1263,569,482
1548193.413427128,100.63,3278,1624,1.0117949520130043,0.211417025157156,2442,913,1529,1434,717,607
3488814.4515239806,116.43,3297,1450,0.8575492863120558,0.18026479355906702,2124,804,1320,1249,653,526
2090211.013221667,109.44,3115,1542,0.913478535784171,0.15182966449224,2496,922,1574,1482,694,525
915984.3535306598,118.36,1893,1098,0.6111231710145957,0.06285825,1931,670,1261,1228,515,377
3772524.459580425,131.56,2634,1321,0.7579564486141781,0.09838885352919,2338,772,1566,1500,629,479
4259024.026330859,140.87,2684,1443,0.8512817432883926,0.09261084,2079,852,1227,1198,690,531
895438.001067041,130.99,2447,1291,0.8064485467049108,0.11727534,2201,778,1423,1359,608,449
2014769.8623361874,132.61,2379,1404,0.8514283447093681,0.087590416752384,1971,905,1066,1024,662,487
1215278.369770151,116.72,2321,1431,0.8737060189086981,0.0667903026,2096,967,1129,1092,824,465
3809920.395367061,139.73,2902,1906,1.1310998300638575,0.06828611999999999,2593,1262,1331,1265,1023,600
1385563.7103631906,137.3,2269,1430,0.8491670723227757,0.1028286,2117,978,1139,1115,703,457
1385185.6007428744,141.33,2332,1320,0.9658276096714732,0.242002302455235,2035,961,1074,1040,753,428
1264332.1812177629,133.49,2165,1407,0.8098491259541863,0.04697175,1939,951,988,961,689,459
870186.2562639415,142.66,1533,927,0.5633233967916833,0.045240825000000005,1619,644,975,948,520,351
2787137.0692621316,156.57,1996,1627,0.9953389736206237,0.024138712500000003,1894,1129,765,761,931,522
2092814.4993814474,149.44,2404,1428,0.8332409734439076,0.08057285259891,1959,999,960,929,891,471
1321647.3540292575,156.04,2496,1349,0.8210895583439924,0.08102944499999999,2066,904,1162,1122,697,466
1222602.7949860725,156.23,2491,1281,0.7417794031506311,0.057775200011088004,1634,828,806,797,632,471
1403817.888698728,158.61,2133,1008,0.5870490149600001,0.054621928789911005,1589,625,964,936,510,397
1360636.8569770383,152.09,2097,1086,0.6143053063312143,0.089654249937,1710,651,1059,1028,539,442
2419034.439136596,151.1,1746,1427,0.8452340874687501,0.019166831250000002,1517,965,552,545,716,471
1301001.1989564728,151.17,2304,1421,0.8426808340625,0.04966752,1878,946,932,920,703,499
3011338.4430837706,127.96,2147,1366,0.7744663485107794,0.08555464165472701,1734,895,839,825,694,474
655039.3453690412,127.16,2443,934,0.5197711480707465,0.1085931,1640,538,1102,1077,442,382
873914.0401577676,125.83,1051,747,0.4218308928863782,0.0138306,1114,498,616,614,414,313
979635.4179634386,116.56,1424,798,0.47261414373306,0.0295722,968,513,455,439,410,351
679924.3740556891,129.74,1311,912,0.5449184891955225,0.08152837140000001,864,593,271,267,490,368
1814123.4606436722,121.22,2150,1259,0.7904656620624061,0.126481805625,1495,863,632,585,677,439
1423220.0554501156,123.12,1958,1204,0.6996043400059186,0.089812862284005,1309,866,443,423,643,393
319149.0153339726,123.72,1534,1314,0.7011295562634137,0.0225946875,1272,1011,261,244,743,380
3211198.4157965784,120.57,1125,901,0.503424683923852,0.01656165,798,623,175,171,474,350
565973.0806986509,124.85,1836,1262,0.5867817518414286,0.04796833125,1483,887,596,517,687,426
1180622.2579588129,118.41,1380,1184,0.552042699475502,0.01145256,1114,797,317,265,563,351
167998.42054101304,116.72,1008,1007,0.4873633297346741,6.3e-05,774,688,86,81,549,383
1077877.4022302963,119.12,1449,1122,0.5628908616451265,0.07769580000000001,1055,749,306,292,587,404
2949670.5324687744,117.57,2630,1069,0.7973553836760305,0.4606098,1867,661,1206,1181,509,430
12149490.72095676,117.7,1773,1238,0.9084011474138028,0.163153192147344,1281,878,403,385,718,423
1031603.512163065,115.92,1553,1006,0.6699136379489758,0.15381240000000002,1719,662,1057,1039,546,409
388826.8401403154,116.33,1389,866,0.4490050992763469,0.136773,1226,559,667,650,457,395
1270195.7787811416,112.27,1544,1002,0.4546471852534881,0.135051,1076,634,442,428,489,434
2090683.6733108666,106.36,1733,1062,0.5970222582238824,0.21132673800806398,1174,651,523,500,538,490
1547374.2650753923,104.75,3700,3064,1.8712760804522406,0.1506204,3134,2686,448,426,2397,483
1644572.9947765938,109.04,2598,2002,1.2148079262892377,0.16812684001713601,2167,1660,507,455,1422,464
3233805.92272922,106.89,2543,1812,1.0935914873323405,0.20441262088800002,1851,1392,459,433,1157,486
687820.4665803685,107.03,1815,1211,0.6644060603120309,0.1558116,1245,849,396,385,716,445
1276962.1639850545,111.0,1550,1003,0.48396065080928935,0.13727826,1067,732,335,322,620,348
508583.06602672936,107.21,1619,1143,0.5205601883372993,0.1085616,1155,812,343,329,700,408
1079663.860715587,106.9,1471,984,0.4923444014649193,0.138936863929878,1019,683,336,325,561,368
2184776.578706863,106.93,1685,1167,0.5853400164234789,0.14207760000000003,1109,816,293,281,661,415
660949.0241804135,104.5,1599,1043,0.5566258139071275,0.15005171961192,1079,706,373,355,589,420
1092565.4644729644,104.3,1514,1043,0.525550327133053,0.134903465659746,1028,704,324,310,564,399
1187110.346006105,119.49,1604,1041,0.6130430039860285,0.15394582224,1110,743,367,348,625,389
1276008.2507748741,119.46,1563,989,0.4792334243546368,0.144814620619746,1015,658,357,345,506,411
1313423.9552944887,125.58,1395,895,0.4932236638977917,0.125251807123506,991,621,370,341,533,368
1148139.7964860925,120.76,1420,981,0.5865332444951838,0.11042389008,1069,683,386,370,542,383
1439894.944646611,122.63,1430,930,0.47381657695542895,0.1254456,960,588,372,356,485,409
1484653.8957215154,122.31,1384,902,0.5021278259691349,0.11769911999999999,926,563,363,356,486,415
3019918.458655668,120.85,1447,899,0.4438905862720363,0.12132288000000001,905,557,348,341,461,425
707579.145382377,122.02,1435,925,0.5468410328837849,0.14034132,890,586,304,289,500,425
1146961.6970072046,123.26,1450,961,0.5628923093663741,0.11084489387999999,1005,663,342,331,539,380
505632.7479135415,134.28,1645,1168,0.6702660029769385,0.1254710016,1228,816,412,396,707,463
155049.0358154896,146.53,477,161,0.107722629193642,0.101776757762064,506,157,349,348,157,157
2419127.50887926,144.4,1746,1383,1.0203581946672562,0.1328166,1235,780,455,443,660,620
2239319.1492597326,149.23,1936,1379,1.0581062504287684,0.1767710833056,1485,905,580,547,712,527
1333908.1585684998,146.36,2543,1235,0.8612308466375358,0.384554502390996,1251,856,395,373,626,453
1678128.4570593857,149.04,2583,890,0.6312293097916208,0.569950905672225,1151,596,555,539,497,395
1098320.254526536,159.48,2515,911,0.5751028001520563,0.489149641266867,973,592,381,360,451,394
1280996.3929624627,133.42,2342,971,0.6627451857415577,0.441560760599448,1024,587,437,424,499,452
1705221.0588845534,139.02,1825,891,0.6977932734889173,0.37881363938352897,921,530,391,377,449,436
1721387.494792549,137.12,2276,1077,1.017932778952511,0.548729742958215,1483,680,803,734,515,468
1436157.4995695937,135.94,2021,1063,0.7886584947634165,0.333521041424214,1216,697,519,459,541,443
1267653.403542126,136.29,18037,17387,6.271823489689592,0.26590745988996,832,551,281,240,460,471
570028.142654944,136.15,1761,1010,0.607031392685466,0.201118954605282,1367,655,712,655,518,422
888615.7864301046,133.81,1525,864,0.41209855501454284,0.15923490088863002,969,533,436,393,442,400
949863.969393994,131.21,1563,965,0.4842675636953222,0.15053598,965,575,390,351,474,386
1138029.5894854288,126.43,1538,860,0.42050696938626525,0.158154310529271,1025,512,513,421,414,391
2349279.7153463727,137.93,1745,1049,0.5565541797270483,0.185762261500788,1106,601,505,436,468,491
1499003.022811848,138.49,1722,958,0.48527271220315527,0.1946904660813,1096,556,540,455,481,451
1539367.0345496777,137.65,1289,1029,0.5092886843313574,0.061849479616343996,855,617,238,215,488,465
2791737.2396247964,134.42,2613,1395,0.8627769968379784,0.337356938498916,1985,948,1037,942,677,492
1962913.560892539,138.24,2046,1300,0.8004050922356031,0.230807888697225,1479,898,581,512,617,453
1897344.628295004,136.36,1699,1122,0.6574972446283124,0.18046248548626198,1226,681,545,470,525,491
2951530.5569101907,133.54,1950,1198,0.763829012998,0.24404655546579,1414,779,635,576,557,481
1747061.1088286324,134.37,1352,1327,0.7672566637193236,0.0073752,898,844,54,48,624,561
635829.7119070479,132.93,1091,1090,0.5938364672744934,0.000294,692,656,36,25,512,523
5362480.738419739,132.89,2997,1145,0.6795238112867544,0.538643227569426,2084,707,1377,1266,537,488
2573286.7562465556,137.63,1373,980,0.5190562394032471,0.113016004500126,895,597,298,263,445,440
2223011.6272794255,141.68,1843,975,0.5341114422180583,0.254032280803203,1146,557,589,513,428,469
299843.81814419414,139.74,833,830,0.4137148943222854,0.000770270622849,504,491,13,11,393,411
2021086.9632834836,138.5,2184,1074,0.6866149401670218,0.364980896198142,1531,605,926,857,483,505
2154295.0906817084,139.46,2045,1226,0.8107321801533564,0.29518967274194996,1390,660,730,592,519,608
4409694.36524148,140.22,2395,1240,0.6953732841988619,0.350455270189668,1392,727,665,559,564,564
5528959.300157767,135.61,2437,1388,0.8822946244076084,0.363703405957101,1509,819,690,568,597,602
3462644.718297123,136.76,2082,1249,0.7669237139237587,0.26797512,1401,717,684,593,550,549
991369.7931042839,137.74,1792,1080,0.5889006563864537,0.20745564,1248,667,581,488,525,473
1194031.9491624194,136.21,1919,1182,0.6346779223437609,0.221347559996388,1320,659,661,539,524,571
5382323.316695105,133.96,2375,1240,0.800549152646991,0.3894388046976,1474,685,789,674,558,598
9132154.129111608,134.29,2595,1416,0.8271373744368011,0.40216520773006204,1430,707,723,594,564,735
6115855.50853723,140.23,2550,1457,0.8615044992517944,0.35421657600033596,1562,820,742,611,656,660
4294494.596552197,138.39,2953,1847,0.8619092643011687,0.266184069961572,1977,1133,844,697,775,746
6017701.428808294,144.41,3022,1580,0.8007948370397522,0.3896373096,1773,907,866,701,673,692
5436128.677829335,143.29,2598,1476,0.5491664526291402,0.231731608807503,1542,751,791,671,579,737
3856641.887320519,142.4,2709,1620,0.5556456831207738,0.20376750375061498,1712,917,795,666,609,732
3206021.9190565604,141.85,1894,1822,0.7383939993367925,0.012829320000042,1155,1073,82,66,747,792
15491669.925655082,164.93,5350,2292,1.2590893099243723,0.874616492736168,3051,1138,1913,1702,856,1102
16995205.296041343,161.18,7172,3729,2.3612710268495722,1.2578077142001,3345,1448,1897,1640,1015,2094
6718975.417826093,158.07,3702,2507,1.1336691434426545,0.3374976788505,1824,965,859,736,734,1460
6902265.8018135745,166.39,2705,1798,0.7848727037970176,0.215978017890915,1770,896,874,751,707,912
5560557.931924956,166.28,3701,1249,0.4898469183440109,0.517962800072445,1324,630,694,601,521,660
1223978.532663611,175.57,3918,1701,0.655876118504746,0.47660504287872,1231,925,306,277,665,810
5661990.572899315,181.06,4957,1776,0.9039512621255688,0.8254786215165,2299,963,1336,1231,738,865
6503213.52039117,176.3,5739,2457,0.9817135494349999,0.774953365415712,2027,1082,945,827,796,1314
6130989.589361543,177.39,4021,2128,0.7578203219576408,0.404674484639292,1419,985,434,367,759,1153
5471210.815203265,165.24,32452,1613,0.8322392630993307,7.8914271121586035,2141,829,1312,1167,623,817
7467397.262226039,164.56,72616,1258,0.6336175090380093,19.370926182330304,1307,676,631,541,530,641
1931139.413991782,164.53,29058,877,0.3528314862358524,7.810213890110394,986,479,507,422,385,454
1312486.628376235,168.68,1551,994,0.34242097877065014,0.1020218472,1023,543,480,432,418,528
3160300.3748958553,160.3,1693,1125,0.40986722349822335,0.118800246442479,1153,545,608,508,429,624
6000484.890411517,166.9,1747,1108,0.43128497092318463,0.132491222262903,1158,593,565,494,478,587
4540273.29809458,167.02,1881,1194,0.48862290293248056,0.15461166615867,1184,621,563,467,444,634
3714738.4023807347,174.6,1942,1265,0.5278162522851682,0.15870758376753,1289,642,647,518,517,661
1415234.3647457578,174.13,2157,1500,0.6325663728365479,0.150207498,1609,890,719,590,739,678
2896469.3854423715,173.96,1694,1158,0.3711750148502348,0.090458172192192,1187,674,513,468,558,555
3170076.077644412,170.3,1781,1227,0.4158874191909828,0.10103311468227599,1229,728,501,423,535,569
4034098.9967595963,171.9,1847,1207,0.5432936933195947,0.13253622228,1618,637,981,873,510,637
7466096.214340191,170.66,1925,1284,0.46619533880217007,0.125021232,1405,711,694,603,589,656
1981374.6739814966,166.05,2033,1342,0.6441341183479878,0.172763677960293,1380,738,642,545,567,691
3342485.4512852672,152.99,1961,1216,0.45441823754290595,0.151614988564158,1329,727,602,491,566,559
3453375.653479782,156.45,1789,1157,0.5492871948289392,0.158676462199878,1264,666,598,479,530,547
660968.4964251118,158.36,1329,852,0.2849751098385789,0.08433873,943,489,454,373,387,437
