transaction_amount_usd,account_balance,transaction_count,transaction_count_sent,transaction_count_recv,eth_fee_spent,token_transfers,outbound_transfers,inbound_transfers,unique_address_recv,unique_address_sent,token_contracts_count,unique_outgoing_address,unique_incoming_address,ether_recv_in
1099.95743583,514.7742478777468,1373,1218,155,6.6217068260000005,1060,1027,33,25,835,389,435,3,1.749216
92372547.0839682,1141204.1506696488,2336,2270,66,9.21364675,2490,1561,929,919,1280,581,1113,92,319659.902764
3036606.9511573953,363420.7537095204,3046,3042,4,5.4127636709999996,3449,1722,1727,1702,1362,622,1806,169,10615.0
293.62712505,620.3091144217467,3200,3200,0,6.602449035,3616,2088,1528,1490,1630,685,1800,138,0.0
367.41848500000003,612.1183192747468,3830,3830,0,6.589982646999999,4331,2096,2235,2195,1682,722,2417,218,0.0
610.0794900499999,603.9171647477467,3472,3472,0,5.365422026999999,4000,1572,2428,2320,1370,704,2411,204,0.0
432.0887187750001,597.2540105547469,2975,2975,0,4.467246693000001,3763,1324,2439,2382,1123,858,2117,223,0.0
597.5835544875,589.7785264057467,2899,2899,0,4.426432899000001,3667,1236,2431,2276,1023,894,2087,225,0.0
14542835.20504223,1225472.513257978,3159,3153,6,3.968223018,3802,1049,2753,2574,912,921,2459,259,73765.527610269
10237.250849,665.1938168807468,5576,5575,1,5.4701587289999996,6531,1410,5121,4766,1138,1016,4453,454,25.0
481.57320723749996,591.0276007227468,3761,3761,0,4.344455955,4555,1239,3316,3038,1050,902,2896,292,0.0
8954.7246371375,680.9794271667467,3623,3621,2,4.163634006,4158,1058,3100,2750,921,726,2897,257,38.44
360.0722984375,616.0749079147469,1777,1777,0,3.5782123020000003,2110,1053,1057,735,962,704,1118,59,0.0
501.32706,611.0199065917468,1407,1407,0,2.793001323,1581,742,839,595,642,604,996,50,0.0
4402852.44097645,428433.892692123,1447,1446,1,3.2144523855000005,1567,866,701,507,737,612,901,56,20000.0
258.723309702,599.6776286342467,2575,2575,0,4.752649272000001,2839,1436,1403,1307,1156,671,1658,118,0.0
734.865349855,591.9396700012468,2279,2279,0,4.2115641329999995,2122,1063,1059,1049,911,494,1666,96,0.0
362.287081124,586.8440908116468,2386,2386,0,3.3685933896,2416,973,1443,1432,819,465,1871,142,0.0
406.59412149599996,581.0864824576469,2486,2486,0,3.948593754,2523,1095,1428,1411,935,495,1877,128,0.0
779.82100375,571.5624103956467,3340,3340,0,6.3756970619999995,3252,1820,1432,1374,1488,557,2087,148,0.0
600.798012168,565.2640552316468,2495,2495,0,3.803139564,2465,1029,1436,1426,849,474,1920,155,0.0
477.34100889000007,560.0041568516467,2290,2290,0,3.30798258,2342,901,1441,1421,737,460,1767,150,0.0
894.1724847439999,552.2438172156468,2143,2143,0,3.837153936,2370,917,1453,1365,760,791,1510,124,0.0
695.5505782399999,542.8951899206468,2993,2993,0,6.1754950950000005,3210,1781,1429,1248,1400,808,1664,104,0.0
3068529.91161822,14061.894819404646,3703,2345,1358,3.8872152690000004,2476,1034,1442,1347,858,642,1667,1371,13512.539075475
2924839.004573694,26813.30914325465,4038,2312,1726,3.6886719120000007,2576,1125,1451,1318,941,736,1666,1682,12757.406099455999
5843344.954209833,29970.242001007548,2334,1752,582,3.754020509,1730,1156,574,455,954,602,1023,567,14362.791628403998
9252037.734915067,69960.67050927562,1500,1354,146,3.309240364,1294,1197,97,81,878,484,603,89,39995.754456843
3540318.513157855,85175.60764186665,1771,1661,110,3.9100470069999993,1602,1503,99,90,999,459,590,76,15219.738536398
2045163.20859916,94027.97410818664,1686,1598,88,3.811471871,1560,1456,104,81,968,430,560,68,8856.958146191
3425745.100903126,109219.24262088165,2399,1999,400,5.286096228,1972,1871,101,71,1172,443,583,364,15197.197274523001
2916190.4500914593,122470.98199293965,1565,1399,166,4.004168904,1363,1267,96,75,865,444,563,129,13256.481240162
5902162.649216729,127137.60310514344,6346,4536,1810,3.4066889992000005,6837,951,5886,5592,762,1011,3723,2207,15612.758355953001
2462834.1830110536,137931.55073083742,5426,4883,543,4.473019528,6205,1113,5092,4614,917,706,4062,936,10802.532356422
2197529.364084174,147648.50164528246,9442,1399,8043,3.2835690000000004,1598,939,659,438,764,589,831,7520,9781.574014745
3225446.157798303,161936.62164804948,3121,1321,1800,3.037019184,1530,901,629,449,637,563,744,1666,14292.589718150999
7304186.0731852455,162819.78592905164,4070,2404,1666,3.6675369008000005,3059,1120,1939,1742,889,676,1710,1651,16338.674949403
14375642.9711129,142194.7701397394,3246,1655,1591,3.3295232720000003,2234,1096,1138,882,817,655,946,1487,21315.173348728
2485041.77237713,140860.4810788746,5309,2012,3297,5.336381784000002,1768,1315,453,407,1002,588,1080,3276,4821.656813151
6843134.488404047,176838.31367360163,3043,2613,430,6.851328199999999,2883,2103,780,723,1608,746,1106,458,36046.512081026995
7174796.134602786,191728.02203322764,2447,2171,276,4.107230176,2993,1263,1730,1512,1024,817,1326,338,25752.761075002003
13961475.085084556,148295.5382447496,4760,1156,3604,2.7288703759999997,1312,850,462,371,689,505,679,3610,13285.060081898002
2162109.272603348,159439.2047755427,2300,1235,1065,3.6638556160000006,1194,1169,25,22,836,417,508,1047,11088.025045709
2165421.9963334203,160397.33593897562,2012,1970,42,5.82229868,1853,1832,21,19,1359,556,730,32,5618.176912113
15232682.366428189,172853.22639575967,4661,1101,3560,3.122580808,1064,930,134,132,758,449,595,3506,42459.842277592
4504803.868245071,169671.60904436564,4264,1598,2666,3.7786911770000002,1798,1153,645,616,918,573,866,2471,9290.564101483
1885344.478876362,160367.07259989937,1441,1075,366,3.3131720959999997,1073,1064,9,9,816,423,461,359,4.800198298
1940.1119093235602,160365.64085989367,1530,1478,52,4.36090792,1267,1238,29,29,948,402,671,50,6.236097246
27659765.762716867,149434.4254685704,1565,1428,137,4.2409314160000005,1428,1418,10,10,1078,540,589,134,61973.051640761005
0.4423032,508.50728951139996,1063,1063,0,3.1018179839999998,1068,1059,9,9,822,434,467,2,0.0
1688291.4039532002,157718.1205774036,2626,2611,15,3.59037324,3593,1156,2437,2304,935,724,1901,128,8291.281222389
5442877.297153044,144428.43207244738,1523,1511,12,3.3008124080000005,1902,1075,827,757,832,627,860,90,6719.77087012
5241412.988560975,160949.7800214524,968,865,103,2.5211652879999997,929,804,125,121,683,438,467,114,21176.908410293
10169756.26407209,180348.84844919565,3108,2953,155,6.268931193000001,1609,1128,481,379,942,607,2194,144,34858.026439436006
7951761.192597396,113952.11687467662,2789,2662,127,5.2967110570000004,1536,1053,483,378,947,590,1939,147,25227.358453603
4988463.630214132,119562.35306824266,2207,2112,95,4.221323906,1317,831,486,343,744,542,1611,109,15106.808694171998
8734395.11942786,127632.95991412763,2575,2458,117,5.113416429,1565,1069,496,416,889,578,1740,122,25475.114989364
17511191.00506189,148863.35018943666,3312,3137,175,6.288921486,1761,1280,481,332,1066,604,2199,157,55365.084130165
23669846.79666888,142475.4103306477,2988,2789,199,5.295110079,1460,980,480,366,863,594,2127,165,57132.46272343
26468860.83565201,123190.65915487765,3045,2853,192,5.646986897000001,1501,1013,488,332,879,562,2120,174,57251.680747747
20362733.506886564,127616.80429129765,3057,2858,199,5.905208076,1774,1293,481,360,1059,597,1942,183,53448.183142576
22035388.884471346,112070.45118218567,2982,2815,167,4.912354376000001,1977,911,1066,840,766,687,2176,194,47038.226206233994
14300893.766421909,108351.40738377467,2845,2718,127,4.150049105,2190,731,1459,1296,645,758,2262,220,33989.782699774
24467086.406149145,91390.74404693565,3170,3006,164,4.598342276,2250,811,1439,1258,717,783,2487,238,49418.527858017005
88357475.2808326,735382.2509815694,10710,4604,6106,7.128711965999999,2541,1097,1444,1339,1012,735,3832,5729,318761.153215843
47284411.35944132,1006749.1493600233,5248,4265,983,7.782465164,2670,1234,1436,1262,1056,802,3341,887,96751.02346504
40972383.25388689,140512.99040798467,4535,3412,1123,5.579449768,2491,1053,1438,1170,927,771,2620,983,86292.69666174399
28715979.924651418,130919.57129036765,4611,3582,1029,6.013757354,2586,1158,1428,1168,963,746,2664,881,63160.246689577005
27200657.26231292,101291.09731444762,3822,3080,742,4.574643870999998,1698,766,932,778,681,683,2547,688,50140.190508561005
19060386.25321611,109583.50223363563,3534,2533,1001,3.594456215,2568,605,1963,1669,536,777,2100,988,49122.95545272301
14760677.486752715,110007.28293094765,3403,2648,755,3.7002352879999996,2072,635,1437,1322,558,712,2248,753,35075.992442569994
27055091.579294093,99834.26349480766,3972,3083,889,4.3482865319999995,2025,593,1432,1241,524,675,2610,866,59085.038694192
35826505.106187224,714162.7242560765,3647,2736,911,4.542617791000001,1564,697,867,652,620,664,2232,751,93159.945527178
43908515.36734847,131398.30923664765,5099,3983,1116,6.870334374000001,2449,1227,1222,851,1082,731,2872,896,129560.849545947
46679898.29883562,132264.4557465566,6018,4845,1173,8.366562696,2546,1448,1098,685,1225,717,3343,780,129010.76587039499
58963594.84261432,725961.2191468593,4795,4023,772,6.930861985,2179,1159,1020,795,1028,660,3012,572,193017.108606143
21231926.697438613,144362.93779428862,3585,3011,574,4.917442685,1347,688,659,474,635,566,2466,473,66703.878369239
18743403.352038167,146576.98526678164,3532,2909,623,5.189375797,1150,603,547,455,536,519,2448,487,53899.01557403
72081666.1550065,944680.8103545553,35825,4428,31397,7.835592943000001,2597,1333,1264,849,1121,746,3216,30817,317290.861297895
50023583.46655548,260528.59004300061,10856,5523,5333,10.245970308,3530,2132,1398,880,1677,796,3427,4373,199611.57894818502
29399174.45839783,292081.5662242686,8053,3693,4360,6.6590094419999994,2083,1180,903,621,1020,627,2615,3807,123469.10132575
24941056.203257572,305520.0126900547,6832,3145,3687,5.8364232750000005,1747,1035,712,531,877,616,2239,3218,106622.23037851101
31302521.687159847,305639.2229069977,8191,3684,4507,7.01841315,2124,1362,762,485,1019,589,2435,3871,126927.512820193
15909133.940262288,332971.50990331155,6907,2958,3949,5.542303737999999,1765,1090,675,423,836,548,2014,3448,84219.397755402
49155833.30697125,260629.38746146762,8309,3876,4433,7.197360969000001,2266,1425,841,563,1126,644,2461,3850,174350.024855585
23211702.055453897,264253.12309430365,7425,3691,3734,7.121759365000001,2512,1543,969,624,1096,638,2286,3244,108418.267198231
26458791.66395274,282012.41631560866,7452,3766,3686,7.4335993899999995,2463,1559,904,589,1041,591,2308,3240,128943.22212689502
31769289.43180013,223227.29569100268,7945,4010,3935,8.032754072000001,3070,1761,1309,702,1250,693,2269,3518,99881.02569282599
24648917.2402346,242276.64407484463,9085,4922,4163,9.303277590999999,3301,1907,1394,758,1248,672,3032,3553,114436.191851463
22196370.023730114,274281.7488369527,9639,5427,4212,10.155437665000001,2526,1553,973,649,1270,634,3863,3549,114334.776479483
21076483.051905695,273623.6605288177,6948,3104,3844,6.420566533,1763,1010,753,490,826,586,2195,3383,88604.47436508801
14385826.14210281,294183.6004564667,5958,2390,3568,4.7839253500000005,1352,720,632,417,627,523,1810,3215,72311.622628909
19468328.06642011,331279.16632633866,7367,3646,3721,7.573554449999999,2008,1172,836,589,930,633,2658,3217,108491.18010863199
18937232.745377053,313548.6252866057,7255,3445,3810,7.10311425,1907,1076,831,580,851,582,2498,3437,77357.69801675701
20197147.82282141,336574.1473266376,7265,3531,3734,7.313970643,2034,1057,977,657,853,575,2577,3311,110941.18822696502
25090242.190996096,332804.2161585787,8652,4471,4181,9.955133484,3059,1877,1182,748,1448,655,2734,3660,136847.43756601503
35973908.60189002,287550.71308204863,8430,4253,4177,9.680506390000003,2491,1565,926,668,1259,670,2808,3548,169525.87528629
20486230.370151315,277691.7465086447,5987,2558,3429,5.513788256999999,1549,954,595,403,777,518,1734,3022,107093.343435463
16904963.947765656,253228.45543872772,5472,2323,3149,4.901409554999999,1433,862,571,392,723,521,1627,2800,77290.843020728
16911222.001314506,1150800.2341813594,6640,2986,3654,6.319508049,1764,981,783,507,792,556,2159,3196,116584.870833346
16139113.767336745,295302.5324231777,6560,3360,3200,7.130328905999999,2065,1194,871,609,938,598,2416,2878,89302.70971077902
16920594.61410753,278628.95732017665,6641,3196,3445,6.5621076590000005,1974,1081,893,610,763,546,2264,3150,85129.78677512801
18847732.372527573,279923.99672626966,6441,2906,3535,5.831479623,1838,953,885,543,773,560,2042,3146,109765.34598435601
15201296.56588059,298213.8904608857,6726,3228,3498,6.46942932,1827,989,838,584,852,602,2415,3085,99710.17739878599
13359607.383125218,316734.3351540886,5999,2616,3383,5.394331089,1225,728,497,371,611,499,2048,3003,88559.170962792
14642448.842502937,287927.4840222606,5856,2635,3221,5.281020284,1450,806,644,454,664,469,1984,2892,71337.87779996601
26175245.005777903,260634.03924326666,6389,2951,3438,6.097842003999999,1983,962,1021,611,798,571,2081,2986,123485.64864894998
21240019.627129782,263929.02379757253,7030,3267,3763,7.108219867,2228,1156,1072,683,884,576,2240,3269,105321.58341915299
30227569.02292591,234270.69142247463,7890,3837,4053,8.507275741,2703,1526,1177,731,1248,645,2424,3510,135366.725246833
41062297.49192108,266427.2405101736,8317,3782,4535,8.197827750000002,2740,1466,1274,842,1180,693,2468,3860,170715.27582214397
23946263.18566711,297406.6108258495,8690,4034,4656,8.316212247000001,2872,1449,1423,991,1182,657,2761,4007,125103.544568318
14737898.737871649,320732.8115934037,6510,2930,3580,6.179533337999999,2221,1097,1124,703,894,637,2039,3099,73924.971570992
40803687.96890324,364042.8277248856,7886,3086,4800,5.997117522000001,2097,958,1139,651,832,615,2105,3941,176704.787189204
51844337.088463254,439496.2514062137,9836,4181,5655,8.274389023,2737,1425,1312,810,1204,757,2805,4561,221775.224058361
38773234.36190976,409537.13694031065,8234,3996,4238,8.592909590000003,2217,1462,755,501,1149,652,2666,3619,133025.481117827
27472558.311263416,424019.10666786274,7845,3540,4305,6.913023334999999,2150,1088,1062,698,864,647,2579,3707,110828.478443777
26843564.696866468,414025.55388931866,7860,3822,4038,7.869639515000001,2423,1334,1089,736,1063,697,2656,3497,109998.43968848098
38050658.72085568,392821.19519633363,8496,3932,4564,8.236478216,2413,1396,1017,628,1081,679,2634,3960,125559.738652351
26870101.023694895,401501.6690218696,8131,3590,4541,7.093773148000001,2446,1253,1193,763,924,670,2460,3859,102195.57194098401
20800170.95353082,420152.88380686456,6830,3024,3806,6.182965877999999,1934,1171,763,487,821,559,2074,3318,82915.944872503
21639683.293534525,418073.3421726106,6989,3297,3692,6.898840421,2180,1301,879,504,851,581,2143,3186,80017.253003917
24788401.86110202,390060.29597536864,6236,2696,3540,5.129530252000001,1358,698,660,377,586,479,2080,3093,72875.34161429001
48397079.4505138,386896.3086954646,7949,3064,4885,6.108143988,1854,927,927,579,769,608,2165,4029,152975.187820794
33563187.56643,406410.27446520166,7566,2814,4752,5.589940425,1605,844,761,553,733,628,2134,4149,122056.31013034198
42857428.2025091,398969.67567329656,7634,3082,4552,6.071234197000001,1783,956,827,580,833,636,2293,3833,133611.075757512
39253382.38970374,394461.8654182693,6788,2346,4442,4.465598558999999,1435,747,688,450,655,564,1770,3782,123375.24507885
32383805.600572847,408096.10036269657,6761,2658,4103,5.411729946,1525,833,692,411,723,546,1985,3465,108906.076766735
25223346.516573016,416764.8391631656,7251,2708,4543,5.396973749000001,1741,863,878,592,759,601,2035,3899,87259.503670438
24621325.681705367,422763.0270207036,7402,3076,4326,5.838127471000001,1813,853,960,621,716,585,2376,3642,84475.625440239
19122882.520836532,453660.54317147256,7261,2792,4469,5.598171598,1646,854,792,551,732,587,2181,3818,78701.152057117
34236131.8696124,478135.43218705367,8927,4307,4620,9.263299229,2598,1554,1044,673,1184,664,2885,3905,146018.77149037
28414013.377170507,491841.53516402066,7081,3276,3805,6.562883553999999,1611,933,678,536,772,590,2503,3273,118581.770871321
18129014.839498673,495586.34432816267,6003,2519,3484,4.742725152000001,1284,629,655,477,587,512,2061,3038,73912.504783154
16143205.548645426,513818.44555458653,13817,10420,3397,3.9205677850000007,9953,742,9211,8989,681,551,9931,3857,78336.941446379
24747489.86104178,503550.61978722765,7202,3749,3453,2.7896992450000004,2673,714,1959,1755,652,585,3166,3135,90240.882077866
19569104.392848898,528640.3922556927,7118,2939,4179,2.7762965590000004,1887,896,991,644,802,620,2162,3649,93288.582366604
157032426.38315472,519263.1158340786,7102,3561,3541,3.4682153959999997,2474,1313,1161,685,1065,633,2366,3102,632520.639920417
13590782.202575348,523404.16229903273,6829,3390,3439,3.263266556,2420,1204,1216,782,1087,604,2339,3019,57023.706155595006
13279453.414193075,546576.0607443627,6337,3257,3080,3.019281213,2270,994,1276,842,834,584,2379,2690,66656.93474530299
15760765.490927882,531892.4595907656,6383,2773,3610,2.57515455,1967,979,988,598,809,567,1927,3126,55828.301315223005
17826362.82263637,567116.7745276137,6601,2785,3816,2.48403662,1747,951,796,527,799,601,2006,3125,92887.29030100802
18427784.43987547,585648.2815843117,6885,3031,3854,2.782366105,1636,923,713,552,751,584,2326,3317,88207.27682190301
16588780.427273156,570052.1907848726,6649,2862,3787,2.599741185,1632,873,759,532,751,580,2211,3345,61833.796895626
14724469.255661545,581378.6926847517,6339,2705,3634,2.4456566049999995,1790,862,928,571,752,609,2064,3164,68284.484221644
16336788.882862855,582781.5225954967,6846,3070,3776,2.8817580620000003,1993,1074,919,573,761,566,2177,3308,70102.978531357
13122182.49127889,596823.9921692886,12389,8656,3733,3.9396610979999998,8153,899,7254,7108,679,548,7966,3903,63573.36085703
10161608.781803446,585211.9693952206,5723,2588,3135,2.416500854,1516,816,700,486,670,548,1957,2745,37920.980229705994
14054983.34132051,549026.0175587767,4793,1686,3107,1.4949975070000001,1810,955,855,521,743,549,1018,2883,44450.753417848
11234333.172748674,468391.8358093097,4149,2106,2043,1.5765019399999998,2671,1295,1376,980,1020,647,1107,1799,57543.609257977
9586909.92048039,450051.26900571067,3656,1768,1888,1.5495228060000001,2100,1310,790,541,823,598,780,1641,37235.880099345
10257675.346370049,429346.98322899756,3349,1320,2029,1.1463923400000002,1559,878,681,483,599,521,697,1740,36684.725916627
6224669.115891018,447252.08544610656,3628,1835,1793,1.5965409400000001,2197,1359,838,536,1179,479,721,1592,38070.521780049
11502811.82636939,414142.93459593167,3032,1365,1667,1.40563516,1492,917,575,431,787,501,752,1496,37471.294711514995
3229357.352558277,412214.50410587864,1525,785,740,0.7021145599999999,786,523,263,186,471,360,489,662,13582.790553507002
8734722.974864159,373360.4580933097,1419,681,738,0.5476165080000001,730,474,256,187,438,346,449,662,21309.763136939
2245685.5227988246,378856.32744023664,1101,687,414,0.59367112,734,456,278,181,415,331,450,364,13251.905610047
944910.929223421,384590.02605617465,956,596,360,0.49636242,677,428,249,179,381,303,382,332,7285.459638358
4654858.2499819845,401213.5852552267,1419,984,435,0.9495189,1006,683,323,191,589,362,537,371,30584.303401952002
1947271.3439338482,489017.3714539937,1328,940,388,0.83660096,1005,743,262,175,613,372,487,342,9363.600704267
11231323.702630635,539906.5466872428,3857,1249,2608,1.05247084,2308,805,1503,910,660,617,624,2052,72442.032852089
1999999.6575728152,475103.83544294565,1728,814,914,0.6631266600000001,1080,572,508,333,498,434,493,806,16741.640541823
5486197.49999774,475361.37256780674,1804,944,860,0.7221128200000001,1287,637,650,405,539,429,492,771,21972.566073681002
14573164.108564844,426731.8862308897,3094,924,2170,0.794556288,1186,567,619,458,527,476,631,2064,36025.021899371
5480768.082051878,440402.32797040476,2244,1000,1244,0.9454267199999998,1200,564,636,458,505,487,679,1098,29182.460614235
5285383.4152653245,455688.04974715965,6907,5411,1496,1.9531091,5832,731,5101,4897,622,557,4947,1751,29250.343105854998
6302933.769745142,461309.44627372664,2644,1226,1418,1.18793026,1437,762,675,485,633,500,763,1285,28888.800584826997
8339308.445243591,456711.9884203707,2606,1225,1381,1.0437065399999998,1518,690,828,592,604,532,795,1247,31873.684605183997
6248741.898175205,456382.87352878577,3011,1722,1289,1.6734821999999998,2050,1154,896,535,901,511,793,1170,25184.088390614997
13183182.089320969,452516.4446666046,3114,1581,1533,1.32792284,2085,1024,1061,590,849,548,742,1347,47155.85468865899
22559557.08167125,537398.0448256056,6386,4185,2201,2.2897125442,4850,1383,3467,3192,986,653,3149,2125,78649.593430535
17491311.289147265,550245.1817483285,4956,2764,2192,2.2356692,3191,1553,1638,1243,1284,654,1508,1919,77761.830873333
17439949.198665105,570168.0856071215,4072,2112,1960,1.9021483399999999,2428,1327,1101,749,1119,607,1069,1643,68395.523685283
12369867.658105915,598558.4851790494,4213,2070,2143,1.8724406800000002,2528,1573,955,654,1293,627,933,1754,56454.497779008
11663448.269500434,564566.2574610657,3957,2131,1826,1.9472036400000001,2501,1400,1101,731,1052,609,1036,1626,22133.443577706
14497441.6265138,563630.0404961245,4768,2603,2165,2.1772167400000004,3360,1885,1475,694,1465,651,950,1878,44985.204939399
22466595.76685314,2038577.8598890624,4944,3031,1913,3.2364010999999997,3725,2306,1419,757,1896,659,1011,1598,67573.14301076638
21285399.898459185,550834.0924400028,3710,3013,697,4.0417889176,3088,2365,723,572,2050,574,959,540,86782.701045315
12753834.812567618,541799.3381166768,3280,2775,505,4.108873200000001,2717,2421,296,223,2124,497,777,423,41990.784380274
17497338.931170322,532752.2564362077,3372,2763,609,4.13110452,2700,2411,289,215,2232,437,718,515,59835.369390451
17161720.426187504,551524.0317841849,3023,2326,697,3.5744276700000004,2200,1972,228,176,1896,389,680,579,72347.98168284699
7164900.200677944,548024.1610072162,1794,1411,383,1.8307733144000002,1585,1216,369,300,1089,435,519,342,24563.851622399
12339425.511777842,543296.1504536575,2694,2068,626,3.20533617,1977,1681,296,240,1521,475,749,509,43745.258991758
11164765.831722714,531445.4497727653,1954,1434,520,2.08543275,1497,1210,287,224,1029,438,608,450,36621.099859058
17471760.831172574,542082.5784129805,3112,2181,931,3.25820424,2110,1821,289,236,1555,502,840,728,74416.771889255
9651984.067992011,566133.6617115706,3585,2891,694,3.2450489219999996,3502,1555,1947,1727,1390,787,1685,740,47015.868835512
11990628.168572418,560871.6049036256,3138,2509,629,2.5604780399999996,16467,14455,2012,1659,11133,854,1613,672,40660.843822095005
12068916.441356428,546503.8535936424,2903,2247,656,2.8359014700000005,2675,1558,1117,789,1327,698,1098,634,36656.686652287
11404756.869915767,534403.5958886375,3221,2617,604,2.9771973300000005,14482,12661,1821,1096,11450,701,1233,595,36373.457908325
23002966.551587604,474977.9941253305,10315,3021,7294,3.375487609,3958,1971,1987,1387,1745,715,1463,7303,53438.279993902004
6530836.312266096,502359.9891412364,2227,2106,121,3.1170915600000004,2125,2015,110,89,1651,507,683,70,37689.585128665996
15383591.118147783,515513.4039954894,2990,2238,752,3.415239205,2189,2079,110,89,1793,516,718,690,64177.60299845801
13621693.86806794,484229.7874328974,3333,2541,792,3.86865234,2415,2315,100,89,1973,515,847,680,35047.38461474801
17416155.268807236,451977.35738728446,2678,2064,614,3.28014627,34031,33904,127,108,33620,524,757,524,49384.171265657
12915837.770868188,442021.8648522704,2677,2005,672,3.12914865,1892,1778,114,103,1550,481,743,570,43619.791558636
12935246.143439764,428860.1492664954,2379,1655,724,2.61760482,1481,1385,96,93,1225,406,715,583,40413.280129045
20641468.309547216,398424.89732739347,2130,1389,741,2.15585166,1308,1195,113,110,1064,395,573,592,57628.837012558
7726670.990711203,423103.2538535605,1794,1168,626,1.72845144,1116,1019,97,96,899,328,461,520,39986.639707607
12478702.19842684,477482.6601117255,10299,3304,6995,2.778154462,4831,1557,3274,3146,1347,975,1949,6933,72240.558626627
6072710.545816262,521006.84037617553,7595,4627,2968,3.1488044100000003,6663,1611,5052,4605,1434,956,3379,3067,43529.74124471
8720423.749469975,583190.2101140305,6651,3746,2905,3.88330827,4685,2208,2477,1764,1909,709,1891,2611,62189.136217675
12637006.814896904,589636.7657507664,4540,2254,2286,2.68452144,2876,1437,1439,794,1313,602,1098,2009,49817.816800926004
10484090.285735596,635678.1139114613,5334,3115,2219,3.2004202683000003,3902,1698,2204,1760,1566,732,1769,2118,61352.525408263
11872747.422356129,614724.7581559871,5936,4270,1666,4.414696770000001,5424,2564,2860,2002,2353,716,1932,1632,32623.930161646
13544908.834924018,627426.1508690541,6192,3767,2425,3.4743409799999996,4953,2089,2864,2127,1725,778,1969,2159,56073.117892796996
17505851.50156792,676565.1871066596,7449,4513,2936,4.6940300136,5318,2688,2630,2258,2406,808,2357,2668,89861.720313569
18456223.168698836,706747.3596545759,14971,6251,8720,7.1573603817,6782,4400,2382,2072,3429,819,2526,8418,83862.436262348
9224008.677866776,757301.6249994613,12464,9300,3164,6.8269026376,9987,3296,6691,6142,2696,881,6460,3233,58119.418020673
11305552.392356038,787893.8154049072,15039,12198,2841,6.12171897,13246,2643,10603,9804,2234,870,9949,3287,56176.803484266
14906574.060999261,794162.037937011,15103,12202,2901,5.85068469,13177,2619,10558,9800,2328,800,10026,3342,54749.035061747
12961831.571357807,792773.0961189008,10596,7771,2825,4.205861850000001,8848,2086,6762,5941,1810,785,5993,2922,44536.99754409
33052486.235915933,665536.5454484294,8211,4660,3551,4.272927269999999,6437,2253,4184,2999,1894,824,2764,3219,52407.99023904499
8237165.473559986,702461.5842767786,12617,8398,4219,5.4270582818,9659,2332,7327,6184,2055,899,6392,4225,47530.925166981004
22591048.332932886,720047.9365740463,12554,7689,4865,5.527565340000001,9335,2925,6410,4937,2460,965,5025,4449,77282.717148708
20964512.66568576,786909.494065075,11176,5598,5578,5.228701972600001,7316,3196,4120,2806,2569,935,2647,4698,98467.865939551
27668795.077207923,774985.6358359155,7796,3585,4211,3.25728363,5284,2068,3216,2017,1871,876,1740,3616,81529.497254974
12299294.761350185,799683.6983798046,6381,3298,3083,2.9082384300000004,4843,1885,2958,1834,1629,765,1554,2755,49340.638600269
14963131.375017848,819508.0824765714,7178,3554,3624,3.1189778699999993,5318,1995,3323,2140,1754,907,1802,3211,54876.614638987
26743497.526457217,831375.8981532707,12016,7279,4737,6.8367507000000005,10065,3660,6405,4032,3008,1076,3513,4297,82099.23634639599
24703793.64236715,877080.0262506229,13010,7847,5163,9.559278959999999,9151,5383,3768,2622,4638,1061,3069,4433,90692.180017177
26052726.962332904,897779.8121889805,14448,5622,8826,5.7392514304,8527,3661,4866,2507,3178,994,2523,8320,84574.818839923
18664994.312309884,918636.0872062175,9739,5294,4445,4.119307190100001,6920,3544,3376,2506,2858,927,2322,3955,63086.159974177004
28359259.496748373,928837.4283211892,10204,5853,4351,4.7633797092000005,7084,4021,3063,2231,3236,933,2394,3829,90869.473667681
24158946.648802605,914039.1937413214,9308,5546,3762,4.4479942167,6323,3710,2613,1896,2223,834,2294,3318,66053.690657849
11111332.625013674,939433.0856465143,7528,4571,2957,3.7175042310000004,5318,3205,2113,1594,1707,702,1752,2708,46465.694101824
18593880.38707917,909219.3196021884,6125,3792,2333,2.875629897,4196,2564,1632,1168,1617,623,1633,2088,40010.396585170995
44703636.326545425,983302.9680614751,12378,6502,5876,4.4051161833,4369,2670,1699,1378,1811,739,4249,5126,165040.52554822504
48839489.85217046,995726.7155653973,19006,12165,6841,6.827210963999999,6469,3137,3332,3023,2119,813,9086,6060,152574.826022566
53110882.27671875,972861.8252797212,14919,11043,3876,6.721840734,6296,3424,2872,2435,2206,725,7734,3687,147520.583794848
70220731.57195665,939922.246251279,16443,10742,5701,6.205864790199999,5455,2484,2971,2490,1644,694,8032,5277,184623.610015988
52074377.72756776,923230.1288694658,15228,10397,4831,6.555180003299999,4623,2287,2336,1845,1849,769,8088,4216,141184.51955828
48955263.50412413,930369.4065304383,13948,9342,4606,5.8980658443,4582,2383,2199,1786,1930,680,7001,4094,144326.882194737
45835136.71567499,928029.9165497232,16470,11777,4693,7.870035387899999,6472,4012,2460,1918,3331,721,8038,4209,133360.046275766
62040913.26388515,905815.7910489048,26102,20763,5339,14.659116689700001,15428,8147,7281,5664,6884,757,12576,5352,169402.530626068
