transaction_amount_usd,usd_eth,transaction_count,transaction_count_sent,transaction_count_recv,eth_fee_spent,eth_fee_used,token_tranfers,inbound_transfers,unique_address_recv,token_contracts_count,unique_outgoing_address,unique_incoming_address
6620199.658428098,43.74,1233,329,904,0.13858158,0.56013648,0,0,0,0,252,569
8159124.550554456,46.38,1337,374,963,0.1639613963427746,0.6072225781491182,0,0,0,0,247,651
15246045.611588499,49.97,1565,483,1082,0.21391346015646834,0.6706270029848544,0,0,0,0,298,710
9665695.742873078,47.32,1267,319,948,0.135953027001372,0.5877386916829683,0,0,0,0,226,591
6765255.105168772,48.89,1167,314,853,0.136293058848328,0.5287804859757521,0,0,0,0,207,544
2664398.2478962303,48.22,1091,242,849,0.102803923064111,0.5271832542665248,0,0,0,0,173,542
5652242.801900238,47.94,1233,291,942,0.12463122,0.58368204,0,0,0,0,212,625
11375482.97434183,49.88,1545,467,1078,0.203585964516038,0.6745843532814355,0,0,0,0,346,708
10938703.501612224,47.88,1605,593,1012,0.2573526967211045,0.6355496169361412,2,2,1,1,447,652
12907574.426250337,49.36,1947,689,1258,0.2979093466106936,0.795552321950659,0,0,0,0,429,767
11761187.386654222,48.27,1386,405,981,0.173577725789429,0.6178344879301979,0,0,0,0,294,617
5777775.2452539895,48.41,1254,280,974,0.119681380030011,0.6128378011704586,0,0,0,0,233,615
6339460.503891132,48.75,1461,344,1117,0.145752860608446,0.6934077969452193,0,0,0,0,261,717
17585097.598538287,49.94,2918,699,2219,0.56948324,1.374892065,0,0,0,0,444,1747
12282018.772745013,50.09,1649,574,1075,0.25434828,0.6660915,0,0,0,0,425,660
16991617.277045373,53.28,1782,629,1153,0.28894148,0.71442186,1,1,1,1,441,759
27272637.744301457,63.14,1990,712,1278,0.309465521032197,0.7922321554281415,0,0,0,0,501,864
32481718.90621222,72.42,2314,899,1415,0.39053391823095923,0.8810604761496641,0,0,0,0,586,966
26067270.2511716,69.83,2039,752,1287,0.318807155635598,0.797574864,0,0,0,0,453,873
30091695.49164338,79.83,2130,832,1298,0.355486016068506,0.8050343845848614,1,0,0,1,532,861
30121764.185232896,77.53,2660,1089,1571,0.4781562105449648,0.9985844726607678,0,0,0,0,733,1147
36525608.11659885,77.25,2395,1143,1252,0.49919774199063366,0.7857534819386438,0,0,0,0,808,898
30800262.613587063,80.37,2271,907,1364,0.38920512,0.8454727694097167,0,0,0,0,654,927
83011723.57293421,94.55,2933,1306,1627,0.5735908205352368,1.0332008581606913,0,0,0,0,913,1157
118829799.86641224,90.79,2992,1238,1754,0.5521096631131224,1.1232661241337334,0,0,0,0,816,1237
34064123.00532828,94.82,2093,770,1323,0.3258763576371404,0.8241283807713418,0,0,0,0,532,881
18499063.21711207,90.46,2380,818,1562,0.35607772160266216,0.9852294984098713,0,0,0,0,631,1082
37212166.46447796,88.39,2978,1424,1554,0.6037655432242378,0.9642784081413515,1,1,1,1,1056,1164
62231998.23246419,86.27,2961,1313,1648,0.564126286999832,1.0325507836267107,0,0,0,0,956,1137
25981326.713966515,87.83,2479,1015,1464,0.43613565704139734,0.9173377997680925,0,0,0,0,761,1044
20485653.655439895,88.2,2280,917,1363,0.39693637132101983,0.8539633703691063,0,0,0,0,697,951
16464003.565870332,85.15,2058,763,1295,0.32697572949666837,0.8060588580768027,0,0,0,0,585,905
11963213.609441314,87.96,1732,571,1161,0.2444544368665266,0.7221287860359614,0,0,0,0,455,796
9094129.534952082,88.72,1628,555,1073,0.237925613685259,0.6677872574153484,0,0,0,0,424,760
23104478.056022953,90.32,2365,844,1521,0.36788826210176895,0.95620101327047,0,0,0,0,659,1112
30292169.77171938,87.8,2399,916,1483,0.393097055431553,0.9240393831860324,0,0,0,0,737,1117
39047045.99949533,86.98,2972,1275,1697,0.6474112039761067,1.2064251338267,0,0,0,0,973,1276
30187313.345993813,95.88,2422,1012,1410,0.4508569525783522,0.8960899655555794,0,0,0,0,771,1075
71855810.87745488,124.38,3476,1549,1927,0.6750588926482933,1.2225645168518064,0,0,0,0,1138,1379
27464927.87399632,123.06,2602,1116,1486,0.49411802575227437,0.9594032939066416,0,0,0,0,781,1065
53784189.719812095,148.0,3015,1367,1648,0.604692111101694,1.0567735548966282,0,0,0,0,965,1199
143385738.61629498,160.39,4633,2324,2309,1.0071207163852116,1.4635294976383,0,0,0,0,1493,1711
62855050.97801126,169.5,4020,2068,1952,0.9240577033941972,1.231040120411081,0,0,0,0,1421,1499
106252741.53762655,193.03,4286,2263,2023,1.0852735458101612,1.340962657533481,0,0,0,0,1566,1575
85543791.9572034,177.33,3899,2078,1821,0.9041622943374092,1.1572949076063603,0,0,0,0,1389,1373
58687401.28153271,162.83,3597,1818,1779,0.810440737787604,1.1469368160309372,0,0,0,0,1231,1330
163096214.490881,156.63,3306,1276,2030,0.556140804,1.271525715,0,0,0,0,839,1516
36626780.89786412,172.86,2588,1011,1577,0.4392756538724523,0.9813930875673451,0,0,0,0,751,1207
51105789.80248418,194.17,3242,1485,1757,0.642165004642469,1.10125276250218,0,0,0,0,1082,1308
150178400.81604522,228.58,4595,2283,2312,1.058832345,1.5355959933489445,0,0,0,0,1701,1721
130622761.57615595,228.64,5203,2778,2425,1.5254776912038785,1.951744884266903,0,0,0,0,2031,1885
90975686.50777075,220.7,3861,1810,2051,0.8558624524772779,1.3720843810108883,1,1,1,1,1296,1601
48234025.14515308,222.04,3250,1562,1688,0.7158897139912835,1.080016234195446,0,0,0,0,1154,1271
129770098.62593172,224.3,2795,1356,1439,0.6476149315474574,0.9487865779904341,0,0,0,0,1062,1096
63531016.579386026,244.96,3149,1453,1696,0.7153602631841536,1.167551425782307,0,0,0,0,1129,1283
55495703.22361043,247.75,3434,1797,1637,0.799845133205646,1.0518756452451812,0,0,0,0,1287,1251
68307725.54818499,264.26,4080,2079,2001,0.987613883454022,1.3432479276465819,0,0,0,0,1476,1537
62524077.29774416,255.77,3771,1916,1855,0.9207335826340735,1.2594193056726133,0,0,0,0,1358,1443
63755578.90989097,259.41,3405,1732,1673,0.8478431066834133,1.1549093897838165,1,1,1,1,1270,1278
50912302.07049936,279.11,3346,1678,1668,0.7560981658567231,1.063411893682146,0,0,0,0,1240,1253
124966789.66830681,335.95,3753,1852,1901,0.8325183176082002,1.2269000721858798,0,0,0,0,1218,1465
114585530.60001731,339.68,3868,1907,1961,0.9012551089718147,1.3339377377154267,0,0,0,0,1372,1500
170051967.63288927,394.66,6126,3430,2696,2.1876672914144226,2.3869030278893866,3,3,1,1,2484,2145
172005375.558919,388.09,5458,2838,2620,1.3091730848705134,1.7413108675602802,0,0,0,0,1899,2100
112683213.20560691,343.84,4809,2352,2457,1.0711835370605571,1.6086895320968957,0,0,0,0,1629,1971
161952594.75219575,344.68,5538,2637,2901,1.2342098038906,1.9596426848389055,6,6,2,2,1821,2210
78104329.04968019,353.61,4091,1982,2109,0.9020480004890729,1.3786722422031694,2,2,1,1,1443,1591
102493105.63864006,368.1,3316,1395,1921,0.6184088361378518,1.2191839994512406,0,0,0,0,1038,1388
58828974.56289471,351.53,3133,1291,1842,0.5528610346818149,1.1105042327421137,0,0,0,0,947,1382
155501480.31548262,358.2,4601,2393,2208,1.0407921061703964,1.363793846044602,0,0,0,0,1797,1643
130674304.66356362,350.53,5582,3151,2431,2.2296566684125474,2.6478139119385977,0,0,0,0,2469,1949
132646039.38800535,325.3,5892,3230,2662,3.586172023745787,4.148228877685427,0,0,0,0,2194,2142
171776441.69846836,320.97,5369,2348,3021,1.9839583780624703,3.5540742512455674,2,0,0,2,1605,2447
51499862.089976706,326.85,4524,1814,2710,1.8395106336767872,3.7337352404074404,2,2,2,2,1312,2113
39235969.94079804,304.54,3960,1820,2140,1.7775934829158682,2.7287200836050864,0,0,0,0,1367,1605
67142479.12351471,279.36,3975,1442,2533,1.0111398234182931,2.4758048804435644,1,1,1,1,985,1896
143863216.25048748,253.68,5889,2205,3684,1.8529499168584795,4.288521479334672,0,0,0,0,1481,2886
102619120.23841386,286.14,4654,1864,2790,1.1455050528151958,2.4195693801420526,1,1,1,1,1333,2153
86379473.67429596,315.86,4769,1987,2782,1.6227426992621203,3.110320806697273,0,0,0,0,1531,2125
64591840.927949734,292.9,4099,1653,2446,1.2262213411916152,2.534628279977346,0,0,0,0,1287,1912
157871139.70082277,280.68,3774,1720,2054,0.8395080385486414,1.4041298177492871,0,0,0,0,1269,1611
36345922.802286305,261.0,3901,1780,2121,0.8595348319543507,1.428783276746816,1,1,1,1,1271,1693
63207926.956283934,283.99,4296,1641,2655,0.73806666828384,1.658786903405361,0,0,0,0,1249,2107
54299815.461176135,276.41,5630,2110,3520,1.0939604058774999,2.560180579606971,0,0,0,0,1588,2792
47038353.6379402,269.05,4620,1999,2621,0.9291462744793192,1.6852934101655805,0,0,0,0,1580,2110
44811924.68974163,266.0,4176,1832,2344,0.839300971582878,1.4862208795037153,0,0,0,0,1446,1824
43177492.39370416,265.88,3695,1594,2101,0.7476641080221559,1.3629690156355547,1,1,1,1,1303,1655
36606884.91603164,240.94,3869,1782,2087,0.8668353371999347,1.3926442776863237,4,4,4,3,1368,1664
51175945.72929835,245.67,3032,1227,1805,0.5904150355424601,1.17681509874048,1,1,1,1,927,1394
19418560.622805916,237.72,2593,1068,1525,0.5571555191798608,1.1105059077375312,0,0,0,0,822,1172
65993463.74356844,205.76,4430,1866,2564,0.8379338889759863,1.5925594088316921,0,0,0,0,1364,2048
104618347.86674783,190.55,4910,2023,2887,0.9301040107651091,1.8348642919246654,1,1,1,1,1472,2243
74518705.74937083,224.15,3776,1663,2113,0.7734920635634593,1.3559526120029488,2,2,2,2,1296,1693
54502118.963968664,205.41,3474,1625,1849,0.7304982911030096,1.1481459665726303,0,0,0,0,1181,1481
41787716.27572463,197.14,3345,1510,1835,0.6641507838,1.108218792495012,0,0,0,0,1126,1436
57105067.66299803,169.1,3089,1136,1953,0.6559167001436131,1.4985786088720812,3,3,2,2,852,1527
85724279.31041875,155.42,4413,1506,2907,0.7132566000231371,1.8662145602391125,0,0,0,0,1118,2199
66792162.27901604,189.97,3838,1611,2227,0.7686041216057489,1.4562893969110744,0,0,0,0,1270,1771
78016778.62503187,227.09,4769,1864,2905,0.9372596748828887,1.985566004695143,0,0,0,0,1430,2263
91199254.39348683,194.41,4605,1805,2800,0.857903709462702,1.8150861381342063,1,1,1,1,1335,2138
75238551.85468756,226.33,3888,1459,2429,0.6659970862110055,1.507846137856006,0,0,0,0,1137,1880
62133327.569725394,216.33,3540,1339,2201,0.7618249916484825,1.6338802882699794,0,0,0,0,1057,1751
26998788.81712418,230.47,2526,893,1633,0.4306302110128861,1.1096738637465036,0,0,0,0,756,1287
29489479.500246093,228.32,3115,1234,1881,0.6117064807150767,1.2432292499288198,0,0,0,0,998,1472
36393788.78255227,225.48,3661,1530,2131,0.6931087035096705,1.3353071149344982,0,0,0,0,1248,1658
32197683.745220024,203.59,3744,1654,2090,0.8193233476177638,1.414287610671214,0,0,0,0,1295,1726
36325729.977763735,202.88,3218,1412,1806,0.6873116097989194,1.2165235978412499,0,0,0,0,1163,1416
26167444.411575492,202.93,3406,1561,1845,0.7370556116664116,1.2243300434343403,0,0,0,0,1275,1510
92982279.66188252,191.21,3865,1633,2232,0.7713865511680212,1.4455544236574045,0,0,0,0,1272,1791
42172280.558303,206.14,3248,1235,2013,0.563465123874,1.2552443389213994,0,0,0,0,920,1619
37306192.78862861,196.78,3098,1055,2043,0.5008610750195455,1.3402294797238161,0,0,0,0,847,1655
40860692.79732032,201.33,4479,1554,2925,0.6698809537597481,1.6374670364302653,0,0,0,0,1194,2472
89619878.45672989,225.9,4267,1458,2809,0.7475805604866766,1.9706959245899573,0,0,0,0,1150,2234
31110053.568764914,218.12,4514,1845,2669,0.8676517857161686,1.748927525516663,0,0,0,0,1535,2235
37877587.949548304,224.39,3761,1676,2085,0.7849093618376768,1.3553243560805206,1,1,1,1,1358,1680
31280067.785916924,220.6,3524,1640,1884,0.693980836500168,1.072475473200186,0,0,0,0,1328,1558
59832797.357718155,253.09,3945,1625,2320,0.739530834571044,1.4757857879479153,0,0,0,0,1341,1829
45907349.92526763,264.56,3645,1487,2158,0.69332876658549,1.403754905261805,2,2,2,2,1213,1710
51893387.29023112,269.94,4285,2174,2111,1.0146848166,1.37351630115,3,3,3,3,1784,1720
60658136.7289332,296.51,5072,2359,2713,1.0599216242505873,1.6746932273581938,1,0,0,1,1892,2239
187809523.72975084,295.28,4891,2237,2654,1.0870769320582336,1.7770729007132082,3,3,3,3,1723,2141
42966274.61145845,298.28,5566,3036,2530,1.3959984341217015,1.6182591942987994,2,1,1,2,2462,2028
37393284.68552252,309.32,5032,2766,2266,1.3251898141106242,1.5048757365905883,0,0,0,0,2280,1836
38379894.22325242,308.02,3936,1636,2300,0.8070412122285929,1.597916599903566,0,0,0,0,1380,1854
46225400.29930646,296.62,4558,2410,2148,1.1353484878536126,1.418271901738575,0,0,0,0,1908,1698
44661711.25220089,299.16,4956,2812,2144,1.3218288616655856,1.4371473766533556,1,1,1,1,2313,1759
38917022.41020765,286.52,5575,3335,2240,1.5718995451461992,1.4781622396163563,0,0,0,0,2659,1782
35672751.206706986,301.38,5122,2996,2126,1.6212971700151673,1.6312372327688613,0,0,0,0,2473,1671
36978292.09590918,300.3,5448,3218,2230,1.7469579170906273,1.69237779663826,1,0,0,1,2681,1766
37012852.21952934,292.62,4821,2486,2335,1.6995600461301474,2.240497618843837,0,0,0,0,2036,1835
18808261.32647308,293.02,2871,1489,1382,0.7526209056420752,0.9617218371246143,1,1,1,1,1270,1085
27890441.21343423,298.2,3692,1958,1734,0.9339022172131144,1.1477438931900086,1,1,1,1,1636,1378
66832683.092773505,321.85,5529,2598,2931,1.2542292241537674,1.9308377061296764,0,0,0,0,2051,2305
48886990.134540364,313.37,4747,2308,2439,1.1401629514284237,1.6513836559181565,0,0,0,0,1920,1932
33357073.562528543,317.4,5002,2456,2546,1.117201837165261,1.602383216564392,1,1,1,1,1992,2105
162046100.90632957,325.28,4151,2177,1974,1.0325593334308523,1.3115857260227408,0,0,0,0,1805,1574
90199124.75884421,330.06,3784,1849,1935,0.8834113272343507,1.275461352504553,1,1,1,1,1503,1573
34744696.75305206,332.86,3158,1776,1382,0.8475770028018567,0.9184149930370189,2,2,2,1,1449,1199
45788238.684223674,347.88,3297,1816,1481,0.8293933221891407,0.938946277293086,0,0,0,0,1461,1220
73176151.13744807,347.66,4621,2607,2014,1.2305183239171644,1.3466265513980562,1,1,1,1,2156,1680
62726257.74992168,372.35,5320,3120,2200,1.5536916432007315,1.5154545666432582,0,0,0,0,2523,1823
90814853.1653254,383.86,5607,3342,2265,1.7589275866644074,1.6691445226211605,2,1,1,2,2737,1894
50345381.279077895,388.33,5592,3415,2177,2.439469758687965,2.1712012093334603,3,3,3,2,2844,1812
66266186.410485536,391.42,5203,2923,2280,1.9525857089030416,2.0967657333198826,1,1,1,1,2428,1894
122032638.40761553,351.03,4238,2032,2206,1.2503393284709232,1.8575211056542522,1,1,1,1,1670,1835
31252003.802990895,352.45,3353,1720,1633,0.823721636827763,1.0823376451289748,0,0,0,0,1443,1389
105268032.89193916,303.7,5279,2702,2577,1.5966551765736208,2.008059608310294,1,1,1,1,2285,2134
67704130.70893976,317.94,5816,3510,2306,2.120408930284073,1.9548429761000525,3,3,3,3,2947,1874
66551162.3007236,338.92,4910,2898,2012,2.3495655356824723,2.246890593264159,3,3,3,3,2466,1697
49866879.41923562,335.37,4282,2583,1699,2.021154562696503,1.8523188970837974,1,1,1,1,2201,1403
45654033.463512145,306.72,4352,2276,2076,2.1484578200336437,2.5882584502752737,0,0,0,0,1937,1760
29294383.36333862,303.79,3030,1424,1606,0.780582423309735,1.2436936022040155,2,2,2,1,1227,1324
36688009.47034777,299.21,3088,1459,1629,0.9115760221127834,1.4274532446375499,2,2,2,2,1282,1317
52053714.74217568,297.95,3812,2271,1541,1.0780432549036112,1.0159190055537297,0,0,0,0,1940,1284
60261338.54237305,294.1,4767,2922,1845,1.5445897603020724,1.3403841242986603,0,0,0,0,2406,1506
92673520.60335524,275.84,4471,2474,1997,1.245160915762979,1.3853866978432778,4,4,4,4,1971,1618
62388034.98473844,223.14,5025,2342,2683,1.3536184483841405,2.091657567640418,3,3,2,2,1923,2055
131581469.71488202,259.57,5293,2793,2500,2.0282412844031503,2.4949414329979973,1,1,1,1,2236,1874
59337993.18654015,254.49,3179,1580,1599,1.2643845092938208,1.7084926675393537,1,1,1,1,1283,1231
22955453.96450317,258.4,2512,1088,1424,0.8709422903812656,1.5482895390551388,0,0,0,0,900,1118
57302019.39647626,297.53,3764,1854,1910,0.9533829173401341,1.3778937033831604,0,0,0,0,1535,1515
68946556.89151393,283.0,4030,2230,1800,1.0729815439799368,1.2059728436824269,1,1,1,1,1879,1384
28758820.409400497,283.56,3236,1678,1558,0.882980315514261,1.1747679857969207,2,2,2,2,1411,1186
26943201.236554176,257.77,3264,1491,1773,0.7043943102985166,1.1621505784711905,1,1,1,1,1217,1352
27232891.306039516,262.94,2672,1363,1309,0.6438363933191442,0.8651155554558693,1,1,1,1,1124,1116
34322812.742396556,286.14,2279,1164,1115,0.5454049888422043,0.729502250091909,0,0,0,0,946,934
18835550.388344247,282.6,2275,1016,1259,0.501465224643148,0.8578691462468386,1,1,1,1,831,974
94858906.84965923,294.89,2912,1392,1520,0.6636328807866141,1.0085289686934937,5,5,5,5,1197,1202
55212302.268695295,288.64,2914,1491,1423,0.7284503866348797,0.9642526935472318,0,0,0,0,1230,1189
87552607.78060572,309.97,3326,1690,1636,0.804424724505465,1.084784471989209,0,0,0,0,1396,1354
28608730.284438193,302.77,3148,1618,1530,0.7721418671973747,1.0214890170838031,0,0,0,0,1387,1301
30385899.736126933,292.58,2859,1544,1315,0.716793082027034,0.8666250801021239,3,2,2,3,1252,1073
20588182.194481805,302.77,2445,1127,1318,0.6066920792764088,0.9886126047537813,0,0,0,0,948,1071
25439492.016900387,303.95,2493,1302,1191,0.600724845289653,0.7705682336207749,0,0,0,0,1112,987
29422361.306247707,296.81,3336,1930,1406,0.8757141173892453,0.895744393397047,1,1,1,1,1611,1119
22327135.545332793,291.81,3438,2135,1303,1.0145275286737767,0.8641680587772548,2,2,2,2,1794,1085
21281229.74555529,291.68,2974,1782,1192,0.8855967540127404,0.8307616284217412,0,0,0,0,1469,995
17251619.869155664,294.99,2983,1599,1384,0.7499211638424422,0.9013838703292726,4,4,4,4,1337,1141
25570163.62527653,308.33,2976,1522,1454,0.7238471434908132,0.9736491100436381,2,2,2,2,1270,1158
23496845.453939985,311.26,2410,1151,1259,0.542246038433111,0.8285397484882836,1,1,1,1,993,1048
18305817.717434756,309.49,2576,1343,1233,0.6811419920525008,0.8665591330974499,0,0,0,0,1157,1043
82230507.75033334,296.95,3249,1767,1482,0.8671992603916691,1.0194888547623615,2,2,2,2,1478,1257
35741934.05920857,298.46,3457,2044,1413,0.9592468935945858,0.9259537173575261,1,1,1,1,1763,1167
27217815.32940296,302.86,3018,1679,1339,0.8299002105476735,0.9219399465766804,1,1,1,1,1419,1120
32114581.082886104,302.89,3354,1851,1503,0.8913942084446885,1.0110037564349807,1,0,0,1,1575,1246
53620373.56613567,336.83,4423,2315,2108,1.2434924183771827,1.5725307038874548,4,4,4,4,1905,1719
36430400.1917585,338.81,3085,1489,1596,0.7324581556796035,1.1015872972762284,1,1,1,1,1230,1341
49879757.149653964,336.58,3311,1786,1525,0.8525785173448895,1.0151061583089198,1,1,1,1,1493,1256
50001866.33558496,334.23,4002,2084,1918,0.7104735393295099,0.9076167040020475,2,2,2,2,1735,1584
40867930.7768843,316.14,4177,2180,1997,0.4699861186253977,0.6168655736881156,0,0,0,0,1815,1629
38341391.60283158,313.54,4049,2155,1894,0.54262992220563,0.658905229551591,1,1,1,1,1810,1519
18975415.849218145,307.41,3495,1763,1732,0.3425932253198751,0.4503145861688093,0,0,0,0,1551,1410
24482080.880527772,303.08,3228,1566,1662,0.2831498729107106,0.3978983163997879,1,1,1,1,1335,1342
18518859.19333695,299.55,3209,1531,1678,0.2578616286649838,0.38317443611749435,0,0,0,0,1289,1339
14464638.214186631,294.03,2664,1156,1508,0.11727653578363426,0.22636986940871137,0,0,0,0,977,1223
118033831.52509831,285.27,4261,2268,1993,0.5063655440337373,0.6343632575662463,5,5,5,5,1822,1601
43731305.582072526,296.5,4153,2148,2005,0.5551522299942908,0.6700444566111113,3,3,2,2,1820,1600
20354802.318999935,296.35,3322,1587,1735,0.24975916230411263,0.34618885835646684,4,4,4,4,1310,1403
29351034.530782476,295.54,3261,1588,1673,0.2358320266000567,0.34191367353235735,2,2,2,2,1332,1321
17184617.808777787,296.36,2948,1377,1571,0.200989076389605,0.29357496553405305,4,4,4,4,1174,1254
11216300.488136642,293.35,2606,1195,1411,0.10979749145407283,0.18086794557940766,1,1,1,1,1009,1104
13861905.695124099,304.04,2668,1126,1542,0.10310456955770171,0.19322267412436497,4,4,4,4,953,1316
25398593.443975892,306.8,3229,1515,1714,0.2136272690649136,0.3372341884159564,1,1,1,1,1287,1349
25643958.674116142,303.64,3647,1709,1938,0.3905971088287553,0.6010870446018323,6,6,5,5,1456,1483
37667449.15438903,289.42,4158,2027,2131,0.6232777296949488,0.8769691756355241,0,0,0,0,1682,1680
39746132.30903897,284.92,4457,2304,2153,0.71288271750675,0.9339401591511893,0,0,0,0,1933,1701
25293963.089904785,304.51,4155,2037,2118,0.4550421557230278,0.615523260342378,0,0,0,0,1728,1700
24734099.633421104,300.04,2854,1314,1540,0.2052085033837862,0.3305859469001858,2,2,2,2,1103,1242
15511128.349929204,296.23,2908,1258,1650,0.1374342236405882,0.25216353712233436,1,1,1,1,1044,1328
25554261.870055616,296.82,3394,1637,1757,0.177676600558002,0.25113045244121257,0,0,0,0,1343,1434
29671219.970674556,291.84,3980,2043,1937,0.413791717092873,0.472285123841489,0,0,0,0,1711,1547
141579345.67220506,307.35,3480,1744,1736,0.5470436855120698,0.6356950336562582,1,1,1,1,1463,1393
65975430.27710437,319.66,4902,2641,2261,0.8989861810773591,1.0579298937123924,3,3,3,3,2212,1817
42725969.23687554,296.86,4130,1833,2297,0.5244382284326524,0.8833353577999562,0,0,0,0,1551,1843
44295307.337694146,314.23,3623,1548,2075,0.565178930898813,1.0541382182867947,1,1,1,1,1303,1671
45460628.48376966,306.02,4754,2044,2710,0.92030289225,1.657545462,0,0,0,0,1669,2186
23737666.66307754,314.6,3752,2016,1736,0.7987525952310179,0.9383959195252481,1,1,1,1,1675,1381
43601675.47878565,334.72,3952,2133,1819,0.897916106325,1.009670331481231,0,0,0,0,1800,1485
29311217.13452978,331.2,4026,2236,1790,0.8064847468369047,0.9122640907446912,1,1,1,1,1916,1471
39111786.72844905,330.32,4523,2524,1999,0.7401900301825655,0.8183204020128376,1,0,0,1,2155,1648
31629561.56852295,331.72,4214,2351,1863,0.6493286523000014,0.7207917994871506,2,2,2,2,2025,1520
30761221.75760838,346.65,3493,1867,1626,0.45475086188968666,0.5431637534427267,1,1,1,1,1539,1322
57008595.10570921,354.6,4237,2081,2156,0.554441111805147,0.8153268995500714,2,2,2,2,1709,1719
199142853.51225695,367.71,4649,2568,2081,0.950318686176518,1.0277197906384468,5,3,1,2,2141,1661
43461069.94395032,360.52,4413,2405,2008,0.9499894441223341,1.0953383988038705,1,1,1,1,1960,1627
32834981.37758847,380.84,4795,2700,2095,1.0683460104314737,1.1093034268535062,2,2,2,2,2190,1697
106682035.81065187,406.57,5815,3047,2768,1.1746145345562087,1.4055630781776927,4,4,3,3,2337,2280
86369583.08712937,470.43,5174,2786,2388,0.9420057716544282,1.0643755374926458,1,0,0,1,2144,1975
65876926.64124919,464.61,4256,2254,2002,0.538558294045696,0.6569087771429994,0,0,0,0,1777,1681
51843453.662397705,470.54,4231,2123,2108,0.5167868332319385,0.8033347998058642,5,5,5,5,1650,1754
209699393.02977285,475.24,5964,3555,2409,1.420858276299566,1.2524354144139915,9,9,5,5,2825,1972
84124599.25795989,466.27,6114,3664,2450,1.4618919081947785,1.3414060375485366,0,0,0,0,2963,2038
91386388.42685424,427.42,7631,4535,3096,1.9275274230697277,1.841755344830638,1,1,1,1,3721,2495
62734546.390179954,434.85,6537,4005,2532,1.6254121357349987,1.4043813138829035,3,2,1,2,3205,2113
65233036.58922072,461.58,5370,3026,2344,0.820811138207956,0.8803363301220929,3,2,2,3,2520,2002
29125348.158442445,457.96,4622,2297,2325,0.5339194066376417,0.746118605603156,1,1,1,1,1962,2011
37100811.89587692,462.81,5187,2824,2363,0.8853681868431532,0.9622682197449095,1,1,1,1,2399,1991
44283225.26711402,466.93,6365,4810,1555,2.2332193264666214,0.9784653692328875,3,3,3,3,4043,1288
57689109.368599705,453.96,7096,5312,1784,3.191612616255,1.5191450159164792,2,2,2,2,4465,1517
73442207.9479825,422.48,7904,5565,2339,6.18044226555651,2.704019378113621,0,0,0,0,4511,2011
53697023.51801744,421.15,5553,3658,1895,6.601340858596884,3.2741996174228745,3,3,2,2,2998,1562
265618992.45847982,451.74,6212,4148,2064,7.45976809938037,3.578286086235373,1,1,1,1,3453,1673
34190539.175987065,472.86,4544,2750,1794,4.823786586,3.6566564490123614,1,1,1,1,2301,1468
48763069.84657438,436.49,5652,3446,2206,4.672499051066024,3.718975945481784,1,1,1,1,2897,1804
83273216.52040392,513.29,6545,3658,2887,3.8021197034841308,3.848397933178247,3,3,3,3,3124,2499
143572623.3464439,656.52,6956,3794,3162,4.50640271935095,4.566030450801831,1,1,1,1,3065,2593
188073204.63527673,699.09,7468,4477,2991,4.2901999770582,3.5573086031981838,4,4,4,4,3595,2473
124134877.94463569,693.58,6941,3996,2945,5.1591914823669,4.799568184489919,0,0,0,0,3341,2479
72322027.71742603,684.27,6594,4167,2427,4.467749632235058,3.3602359463724722,0,0,0,0,3568,2074
370296701.1191558,692.83,7101,4629,2472,3.4936192536504,2.6984180807975062,1,1,1,1,3992,2115
81979705.67377609,717.71,6725,3958,2767,1.91507483008,1.94378697606,1,1,1,1,3504,2370
162664899.13143998,785.99,8893,5355,3538,2.539811827958,2.4189085588775874,6,6,4,4,4514,3109
189204094.71887273,812.5,9338,5855,3483,4.057848191142411,3.4645001156759547,5,5,5,5,4748,2974
154646861.39698365,799.17,8130,5185,2945,4.499536442689678,3.6941763778905483,2,2,2,2,4405,2583
144346368.45125222,789.39,9223,5556,3667,5.0382131992,4.8169506648,2,2,2,2,4500,3172
108261699.38479921,657.83,8440,4800,3640,4.334017548,4.781483616,0,0,0,0,4031,3086
84907883.87351415,700.44,6587,4055,2532,2.912536829573231,2.7222868564764187,3,3,3,3,3538,2175
40321214.22898663,675.91,4239,2323,1916,1.397576717571265,1.6846548926930656,0,0,0,0,2053,1629
71627338.18006976,723.14,4795,2502,2293,1.18494327378,1.58133777858,1,1,1,1,2081,1991
71284324.31725964,753.4,4723,2505,2218,1.170780143173419,1.5148136646650388,9,9,9,9,2172,1906
74524887.33092467,739.94,6856,4297,2559,1.94032298916,1.69655509737567,6,6,6,6,3715,2192
100176315.75757892,716.69,7772,5002,2770,2.2494573972,1.819328244,6,6,6,6,4163,2393
88023024.18879233,739.6,8250,4505,3745,2.039146168,2.4602879568,1,1,1,1,3672,3287
67655623.84978952,692.99,8365,4158,4207,1.8695485212,2.7631458204,4,4,4,4,3406,3679
344640103.7367579,741.13,3752,1817,1935,0.8350814535000001,1.2968741877,0,0,0,0,1605,1650
74821833.12884957,756.2,5823,3059,2764,1.38793399458,1.82858908452,5,5,3,3,2676,2473
163683733.31902167,861.97,8248,4692,3556,2.1229314936,2.335533666,2,2,2,2,4064,3025
133959309.16586451,941.1,9977,6061,3916,2.83561464112,2.6544891548400003,1,1,1,1,5197,3425
