transaction_amount_usd,account_balance,transaction_count_recv,token_contracts_count,unique_incoming_address,ether_sent_out,ether_recv_in
2418304.4473991287,15527.088324405819,500,99,500,3576.84888881,7950.96333065386
622877.5130249975,12755.08442258582,0,106,0,2771.30055626,0.0
2954982.157733255,15845.94217038203,500,124,500,4419.18937781,7510.973962386436
743808.979780791,12756.24387823203,0,106,0,3089.16429845,0.0
606366.1636191825,10276.087973877029,0,110,0,2479.51815015,0.0
2049611.0766682234,13991.998218519951,469,110,469,2638.05762898,6354.619962579422
875840.118550768,9995.659688914951,0,120,0,3995.62097879,0.0
2340615.419404364,12706.622626540413,500,111,500,4107.52967704,6819.203059080462
2291722.5423584552,15680.080206588587,500,123,500,3514.71376433,6488.876712593721
1160392.7920476024,10441.826681536411,0,119,0,5237.37494154,0.0
2591521.819768389,10213.181429863835,500,113,500,5715.53100278,5487.658603688914
2162978.669349948,11022.431435270317,500,117,500,4244.42133748,5054.713096526655
2111907.6969137313,40836.77481965833,500,121,500,3285.06803478,5861.745152944595
783714.022047395,10119.58594294717,0,125,0,3476.83786011,0.0
1988441.1182693965,13578.551611293904,499,146,499,2789.84498703,6249.756405293483
641829.3777602784,10683.47325957448,0,111,0,2894.25224459,0.0
2309296.5050908346,14830.363914850763,500,111,500,2992.59206643,7140.345647878182
720688.525565129,11621.154951185763,0,113,0,3208.47887795,0.0
2462079.2058418333,16427.72292383985,500,112,500,3051.88567854,7859.167748634089
584187.0740703484,13879.651897399117,0,110,0,2547.36438351,0.0
654300.8036708361,38241.83809415375,0,110,0,2876.17391389,0.0
2334704.103551409,42214.95470096437,500,122,500,3195.24928201,7169.236661128637
2688886.470985159,19880.97551563458,500,119,500,4629.34613899,9535.361604702559
860148.6186408858,42729.95464462421,0,143,1,4389.18517447,0.0
481206.26448510756,40316.64998162276,0,112,0,2412.65615435,0.01
603337.8194336349,37221.592669872756,0,125,0,3094.19877652,0.0
1495352.7077153127,31610.515725339,788,241,785,6351.86947659,741.8340704465874
4329465.451433432,42624.12807758182,325,199,325,4790.20163684,15804.724875544323
2974148.513939574,47623.16317368918,7344,250,7344,4663.13151908,9663.210070224306
1115935.9954351715,43663.79299865531,8505,254,8501,4734.74215266,776.3250379922365
3041720.9343704684,49505.59192849403,6506,258,6506,4575.78389102,10418.403895485313
842045.1272144112,48101.28049086316,4033,261,4033,2753.91794156,1352.0169483093728
983106.7652131662,45092.15492151509,3023,239,3023,3904.49500949,896.5342683005274
2650576.31787112,50109.39475199023,3372,238,3372,4000.32118894,9018.226541271786
1036829.7031487934,47340.36702251592,2371,230,2371,3929.11045725,1160.8733579134444
2995417.0987889804,53797.95502304347,7674,266,7674,4150.01740231,10611.549218964297
1461409.7173795202,52227.909602822714,11132,270,11122,4414.94376867,2847.441150971804
4197166.173932753,63665.37089092217,14086,266,14086,4599.3386548,16038.740579761401
1128760.3916203892,63476.521351547955,10676,261,10676,2876.84469848,2689.309409811283
1185472.0300010336,64195.536383762934,301,242,296,2549.6843357,3269.4400998047795
4515867.366302491,76235.08922736444,6824,269,6668,5519.115828424777,17559.881290717105
1504861.623334106,77294.77529814553,2341,265,2292,3304.698921182664,4365.730883262548
2949303.9045001655,76116.53706405319,1503,256,1431,8042.0112861890775,6864.7559844713505
1787295.735112215,76682.9577027923,1225,260,1171,4213.14797864,4780.439980461369
2523157.5112723457,75406.17417676696,672,235,650,6913.9210077525,5637.852503700815
4040885.9023345117,75791.31118436283,1307,244,1255,9936.1791771,10321.934335380633
2941327.6778675085,75590.88062583261,1210,251,1156,7059.937645509999,6860.212273408639
5535651.710134159,73444.06400476414,1406,264,1342,14271.847573175,12126.110033568726
5379567.336752296,72429.822904346,1367,266,1278,12757.324146137686,11744.25782121655
2653835.375303094,71917.38941755431,923,290,891,6342.737778651639,5831.377434445721
7988601.900125822,71918.89933906686,2304,292,2210,18903.091319949617,18905.616617604566
4862647.527795646,72177.88811768065,1416,281,1342,11481.523196192562,11741.39827950182
1266336.4806750854,72751.4796445367,1245,270,1195,2700.9121456800076,3275.1920576002444
1278827.4809329524,72908.04992817409,847,272,806,2941.81494649033,3098.9383881008484
4908518.217305805,72635.04777141985,1302,283,1221,11777.9139686964,11506.172257316619
4070098.159885014,71181.9331548773,1019,277,953,10584.898303278373,9132.658909612888
4591516.34491909,70356.00198241143,1512,285,1383,12976.756275796652,12151.945261632696
3054445.14623587,71455.48628053362,1437,284,1344,7862.727536099346,8963.390164753793
2178929.111122014,70597.63927555611,1182,265,1124,6659.608245100702,5802.809457496036
936614.811780477,71023.15158057104,1122,259,1093,2474.928286981611,2901.118158779363
1810079.5217658165,70289.0161535801,586,258,563,5464.63293782,4731.2749186877245
4679493.81137543,73305.24118009646,1376,266,1254,14276.783617782625,17294.487542488794
6964088.078029824,69185.198091353,1607,277,1476,28692.609268905017,24574.088589667903
2984274.0047806194,64760.45766893357,875,269,856,13143.275358201001,8719.53786363504
1030067.7619357144,66828.42148476401,1525,279,1430,3091.3425339798855,5160.4219612193
747263.7467371235,66527.86954837495,884,274,877,3178.31990884698,2878.7745771473733
799341.3590920955,66847.72534518433,509,277,498,3384.355515032218,3705.14656117262
1913153.8196618145,67246.98354030844,1339,282,1271,7993.172755498754,8393.58372982728
1563278.8648543926,64675.155186381766,512,271,486,8464.961264673278,5894.172241842682
2023368.2818957784,64869.71025577887,1061,263,1025,9083.63342908,9278.906564529027
2043873.998964103,65532.56396979724,1309,251,1233,7984.657506091711,8648.43167818647
1528097.8134736922,68198.47849699996,1595,240,1535,5170.30074501,7837.001038048325
1263616.2188251815,69052.48602789547,713,226,682,5170.20141424,6025.122576414571
1070277.0460671594,70352.57048536741,1112,233,1048,3865.5690353649998,5166.304771108918
1033462.7713726708,69782.25859927571,728,237,688,4740.988056438357,4171.246950224897
968852.5877552041,71673.30182999166,938,230,877,3530.06143435,5421.731855451385
1979299.6008695269,72085.76597186257,857,228,787,8804.995432266918,9218.129689473448
1514868.5886175379,74618.29151974662,1107,244,1020,6190.593579943497,8723.934219776282
1036898.4611287637,71164.76173858084,107,228,105,7459.554218118781,4006.7563107849414
2182206.2227314864,75403.31517382847,2081,263,1908,9536.091772687349,13775.586709648798
1274052.2496088604,73881.75938714108,441,242,423,7727.090399162568,6206.114430330657
712937.2847231863,75317.78673825851,973,251,915,3057.0583358641743,4493.643684080607
1368235.8990852165,72693.75480419447,396,248,385,8854.330191078221,6230.9608682957205
1043046.8028755742,76581.33403803704,1896,258,1807,3978.821633545198,7867.252220805446
1889287.2751959686,76165.99646396803,1334,256,1274,10643.04479887427,10228.445205500106
1726847.521344805,74644.5940744529,1430,256,1358,10754.771673669242,9234.202991741164
1987291.930911057,77245.78933142195,1491,261,1359,10542.078922549012,13144.356487594696
1285296.0217198934,77756.9232959183,791,255,765,7370.16954876534,7881.9489005036
1195936.873605675,75273.48871034847,291,247,284,8244.248309410033,5761.336344597168
3727651.298231221,78280.69209729694,2069,266,1809,18024.80268534153,21032.733968380402
7390944.432623273,82311.93706761299,1091,260,947,34058.48058677639,38090.52793160777
1548193.413427128,81686.47729670408,1654,270,1330,8004.7282780864,7380.280302129521
3488814.4515239806,79334.73194737261,1847,270,1568,16157.89881509593,13807.011015050772
2090211.013221667,77523.6458484644,1573,270,1406,10454.661480241353,8644.488859868909
915984.3535306598,76500.46180085497,795,264,730,4380.770889097622,3358.1979646592204
3772524.459580425,73000.04868724324,1313,281,1162,16087.485147677125,12587.829990514007
4259024.026330859,69770.10309731735,1241,274,1181,16731.406763415,13502.312455232395
895438.001067041,69376.55465232013,1156,257,1047,3614.334205596202,3221.5922091456932
2014769.8623361874,70672.49563866276,975,267,894,6948.2023234465705,8244.994738133908
1215278.369770151,72750.00347825744,890,272,853,4166.765232034499,6245.146777648085
3809920.395367061,69942.71588269544,996,276,937,15036.229308365,12230.072812633076
1385563.7103631906,67116.89148837647,839,273,808,6458.240382608003,3633.2651553613377
1385185.6007428744,67336.82410335157,1012,276,915,4790.087114739858,5010.985557324631
1264332.1812177629,67385.66280900344,758,271,665,4710.856976704134,4760.505531481969
870186.2562639415,66827.91126999226,606,272,578,3328.4548125034744,2771.266596889078
2787137.0692621316,64101.13493714674,369,271,348,10263.500668942499,7537.719675070607
2092814.4993814474,62137.233605011985,976,276,930,7983.723885588177,6020.6557944268625
1321647.3540292575,62015.164965709715,1147,255,1068,4295.5870984725025,4174.339548728585
1222602.7949860725,60904.22553926777,1210,264,1192,4467.92860968746,3357.730962648663
1403817.888698728,60794.38799218279,1125,257,1086,4480.0016083400005,4370.751110269974
1360636.8569770383,60308.646978025026,1011,267,970,4715.6939250649375,4230.567216213505
2419034.439136596,57195.12327476841,319,247,299,9561.08588957,6448.407420400852
1301001.1989564728,58570.41206294586,883,262,847,3615.040698505,4991.172167516518
3011338.4430837706,57692.42121007928,781,248,754,12205.326085896468,11328.10969937839
655039.3453690412,58408.63690289133,1509,244,1481,2217.2824149570265,2934.0178789171573
873914.0401577676,59935.72297839214,304,252,297,2708.84415598923,4236.35206238292
979635.4179634386,62080.70840049349,626,223,604,3129.5505716314,5275.00860787648
679924.3740556891,62336.99927684919,399,209,392,2491.9165177759837,2748.7523126208794
1814123.4606436722,62045.01021193983,891,247,843,7628.372194540625,7337.17359529333
1423220.0554501156,62255.28934473242,754,236,709,5674.3191737100005,5885.297910842595
319149.0153339726,61445.47609852556,220,214,211,1694.3597090445483,885.2475923939626
3211198.4157965784,58453.9735362139,224,204,223,14812.2384582415,11821.239320613759
565973.0806986509,59627.72735990094,574,225,530,1679.4419547841667,2853.7825602230496
1180622.2579588129,57380.71111301076,196,217,175,6108.54693175,3862.0827275592887
167998.42054101304,55940.98858863602,1,180,2,1439.2818220450054,0.046661
1077877.4022302963,54574.94797072902,327,223,326,5207.073157639094,3841.5954305937494
2949670.5324687744,62016.98177890255,1561,246,1556,8822.90070838375,16265.731871940947
12149490.72095676,82544.83453575552,535,221,534,51598.220820703,51625.99940832639
1031603.512163065,12864.186473103253,547,223,542,4289.62465147,4609.646502455681
388826.8401403154,12451.969086357618,523,214,522,1877.10760757,1465.3392259236423
1270195.7787811416,13503.390201424012,542,209,539,5130.9418676099995,6182.817629861645
2090683.6733108666,12157.39057469993,671,231,669,10501.03748741,9155.634882944141
1547374.2650753923,12791.580309887806,636,239,632,7068.00417253,7704.065183798329
1644572.9947765938,13752.445666579066,596,235,588,7060.10534495,8022.185509567551
3233805.92272922,12853.629075139352,731,223,721,15575.6550387975,14677.93203884512
687820.4665803685,13760.94982574593,604,217,602,2759.22085052,3667.206007186891
1276962.1639850545,13321.636029940117,547,203,547,5971.4967373300005,5532.666902174995
508583.06602672936,12677.79658692791,476,215,474,2693.5606914200002,2050.2418085961303
1079663.860715587,13581.574523744544,487,202,486,4597.74259894,5502.0128801580995
2184776.578706863,12687.380256718647,518,190,516,10662.72412453,9769.115197520523
660949.0241804135,13815.01367900593,556,208,554,2598.340498343728,3726.5305464449184
1092565.4644729644,14655.20984351255,471,202,466,4817.24923114,5657.970945973753
1187110.346006105,14709.340634917527,563,218,546,4940.032660610001,4994.776495018965
1276008.2507748741,15045.767997829003,574,210,566,5172.2810513,5509.187647635828
1313423.9552944887,15515.551767107,500,206,475,4994.29276366,5464.569756601895
1148139.7964860925,14384.479932620958,439,207,439,5319.0510163300005,4188.565715088452
1439894.944646611,13930.559615860111,500,203,499,6097.61513889,5644.168638706111
1484653.8957215154,13528.957881637165,482,209,482,6269.77511479,5868.675508393022
3019918.458655668,11333.893395428531,548,207,547,13591.80123143,11397.180635807637
707579.145382377,10735.914246719603,510,200,510,3198.15536619,2600.723058513958
1146961.6970072046,10853.813184927063,489,209,482,4593.38021977,4711.842050286827
505632.7479135415,10509.517875812797,477,231,469,2054.56776401,1710.9427208987092
155049.0358154896,11566.03035637729,316,312,458,0.759153216128,1057.3793564098162
2419127.50887926,6400.677897089133,363,220,364,10958.64634445,5794.314243356508
2239319.1492597326,6783.13293133086,557,224,557,7311.1555428,7694.668683292157
1333908.1585684998,6444.018939462661,1308,220,1306,4726.068709591471,4387.815948569911
1678128.4570593857,7689.813224718959,1693,227,1691,5006.579436287091,6253.004950853179
1098320.254526536,7796.786277837789,1604,212,1603,3389.6679038769016,3497.216059795885
1280996.3929624627,6675.273210028099,1371,226,1370,5361.041234473656,4240.190911849706
1705221.0588845534,6344.068227006929,934,202,932,6298.259848954379,5967.752659206699
1721387.494792549,8356.076640391791,1199,222,1085,5270.42489136,7283.4512375238155
1436157.4995695937,8962.242509451084,958,220,841,4978.843979306663,5585.798506860718
1267653.403542126,8449.225925018916,650,196,559,4903.946169972032,4397.201409029554
570028.142654944,8746.282539174,751,222,616,1944.55100005,2242.214645597771
888615.7864301046,9157.128898350255,661,214,535,3114.809402141408,3526.067859872676
949863.969393994,8811.086174220247,598,217,461,3792.4117616037647,3446.8533050374504
1138029.5894854288,78910.94363610311,678,206,512,4450.4921533,4550.770122152257
2349279.7153463727,9371.315609384526,696,213,545,8285.73863448383,8746.667044819967
1499003.022811848,11047.307005274337,764,212,581,4573.71567975,6250.192348352013
1539367.0345496777,9363.855346041599,260,177,226,6433.06956722,4750.127196671593
2791737.2396247964,13137.699512796935,1218,243,1046,8497.02846394,12271.735407692175
1962913.560892539,13542.380356351718,746,216,589,6896.917799043602,7302.39904769062
1897344.628295004,14247.639288781065,577,208,493,6604.1576120000755,7310.07404167405
2951530.5569101907,15836.906021025736,752,228,637,10256.095086714999,11846.125647972669
1747061.1088286324,80938.06320009749,25,157,25,8949.97211677,4051.8966696304783
635829.7119070479,76156.97991849821,1,134,2,4781.84072011,1.351274978
5362480.738419739,86825.0755261564,1852,242,1646,14842.00169764001,25510.776829109476
2573286.7562465556,15489.215332810752,393,192,339,10016.240111080002,8680.895369894755
2223011.6272794255,17608.291058262766,868,203,744,6785.380101596029,8904.989938490258
299843.81814419414,15462.1720737047,3,107,1,2145.71587422,0.010604556257151
2021086.9632834836,19228.923350459278,1110,227,1057,5412.623881890836,9180.061773585581
2154295.0906817084,90221.6619657215,819,236,710,7226.92598617,8220.478937691381
4409694.36524148,22112.155107661434,1155,236,1036,14778.60724806,16669.790735405128
5528959.300157767,23121.68685676935,1049,220,933,19880.307690020007,20890.72173375233
3462644.718297123,22983.18495022813,833,217,747,12728.434317595002,12590.699334767702
991369.7931042839,24132.627126224266,712,205,615,3023.68416076,4173.715237412526
1194031.9491624194,24585.86583139032,737,215,657,4156.118697789987,4609.992080878387
5382323.316695105,26897.863428311663,1135,226,998,18932.89368859,21245.691834663987
9132154.129111608,96580.41652389166,1179,233,1056,34159.923756178,33843.30901701143
6115855.50853723,14480.888891220635,1093,233,947,22855.351689190007,20757.68053313924
4294494.596552197,15402.549003623299,1106,231,959,15054.65269879943,15977.174720466393
6017701.428808294,95798.9727378224,1442,232,1275,20637.35862646,21033.588183375152
5436128.677829335,16785.59798933777,1122,235,999,18474.88990811669,19463.058851945672
3856641.887320519,16176.394173630302,1089,230,950,13845.903745547703,13237.255575523357
3206021.9190565604,7809.770528086166,72,165,75,15483.6896087,7117.804357155202
15491669.925655082,19732.43034629237,3058,259,2733,41002.41914824,52926.33805575613
16995205.296041343,20569.636360534656,3443,266,2924,52301.414074332,53140.98135960114
6718975.417826093,15265.272086765057,1195,236,1058,23904.779779526,18601.54917489984
6902265.8018135745,14738.158893823693,907,232,808,21004.392003779987,20478.063683542423
5560557.931924956,16062.177169807659,2452,227,2368,16058.211213762208,17382.71933666452
1223978.532663611,12192.034306076031,2217,208,2200,5420.471501620001,1550.9845140068771
5661990.572899315,13013.693910962014,3181,255,3104,15224.393061480001,16046.956617628108
6503213.52039117,13551.828606435316,3282,239,3116,18174.04225037,18713.158659392735
6130989.589361543,8863.582159054393,1893,209,1871,19624.84693871,14937.358311651034
5471210.815203265,14594.870180691702,30839,239,30725,13689.28607871,19421.40633961041
7467397.262226039,22286.587828663964,71358,214,71273,18842.80486746,26535.1561329413
1931139.413991782,27409.588338360623,28181,211,28123,3306.97772068,8430.331061862893
1312486.628376235,26977.461283900957,557,215,513,4106.35540773,3674.5707742491027
3160300.3748958553,27536.25836305533,568,223,518,9577.852468469999,10137.059414847872
6000484.890411517,25470.319716902486,639,232,563,19009.04154881,16943.53418762808
4540273.29809458,25266.920017208406,687,221,608,13693.46038241,13490.549305618853
3714738.4023807347,25444.568954896182,677,229,610,10548.765008999999,10726.941762940063
1415234.3647457578,24552.501231157068,657,240,584,4509.44687503,3618.0117176637223
2896469.3854423715,24968.016395234787,536,228,471,8117.15853614,8533.044875232565
3170076.077644412,25680.05745081247,554,217,492,8951.10000074,9663.556943736878
4034098.9967595963,104865.23793177948,640,223,575,12141.48935105,11326.218599849337
7466096.214340191,23867.342060522777,641,248,568,22372.4010182,21375.96540826309
1981374.6739814966,21287.96641720327,691,231,613,7255.56471269,4676.833203488841
3342485.4512852672,18067.530257403407,745,227,674,12533.85991871,9313.878177147682
3453375.653479782,18889.837726983,632,222,575,10625.24676856,11448.103525334422
660968.4964251118,18252.988994062627,477,205,419,2405.19933415,1768.635576339465
629506.6509663104,18951.522123979474,428,212,392,1642.06884909,2340.890030798076
1168153.536789198,18405.73048638772,707,211,630,4000.3108221300004,3454.8780015932607
2124733.1611124175,97688.29638151257,593,210,556,6821.51580073,6103.438035345294
751329.1797127776,17646.105670641795,466,201,429,2347.68280413,2306.8158931366193
1642602.1508028398,17070.552258737596,501,216,463,5379.6513890900005,4804.502314195013
2014090.0027250957,17400.381012631984,533,230,496,5820.62368703,6150.905097593727
553939.5910780352,17150.636503839924,473,196,434,1817.5801076799999,1568.151761264656
1495016.5083110323,16570.386570667564,415,199,372,4849.638787129999,4269.651857685374
3440764.595429856,16419.902027842138,517,205,466,9979.41161096,9829.250423754198
2152446.230124285,17514.72329399974,535,213,479,5836.00988777,6931.33236339724
1050423.9040280285,17153.700017708223,667,221,587,3244.14925344,2883.6299090149555
5005190.746241602,15234.722492785946,774,205,678,15606.27591747,13687.828883194881
5910417.214205426,17896.09440431169,901,225,787,15800.70866032,18462.57953797233
5942480.324346649,21980.41094448027,1108,241,968,13397.40019565,17482.252290042423
7490885.161887662,18092.033519430068,1099,226,980,21851.634279500002,17963.849731808925
7611139.456585033,15036.368445913447,1087,245,931,20960.470032340003,17905.584487320073
5884445.732961562,16676.18713917346,1524,254,1349,12728.06798226,14369.213897283023
6937948.510236885,95704.10862444196,1306,264,1139,14437.181902510001,13466.407665688539
9107154.213064408,17577.381631151875,1118,266,978,16278.65602843,18156.834624817653
8208204.258835317,14720.966912914191,862,247,755,18189.75254567,15335.015706393864
1979018.6967356775,14470.890142980657,626,229,553,4354.03726286,4104.753542130928
1052040.4828189793,14324.70313854378,608,237,529,2088.84577137,1943.5056384382772
2401412.033246817,18080.793411712104,702,232,622,2884.33518659,6641.297630731767
4087041.012558599,17637.53449361479,797,237,700,8236.93504951,7794.448854775711
6719226.354239679,97463.04651610847,927,247,807,13886.49388895,13712.398554324784
5399249.348411079,16267.932652387124,708,233,633,11588.57481063,10395.339474431396
1468752.2556138688,15617.909616667594,741,251,660,3266.5759078799997,2617.6124484112893
1021664.4170324419,15816.650484176844,619,229,545,1931.51028591,2130.9352070815385
1282111.411549328,15306.345215466032,599,235,525,2644.07971587,2135.281394803704
2802701.801084149,15457.920857617031,761,248,698,5078.70394389,5231.790854639041
9159274.931627316,14532.399778372544,907,243,815,17333.20793803,16408.825333759713
5068019.904207167,15224.119304483902,825,249,735,9052.67896459,9745.614448641329
5098890.380795844,13426.800078962071,888,240,779,10917.353606460001,9121.516037068566
1802622.0214205433,14558.442078285238,756,226,668,2804.0317712700003,3936.7580777336025
3285226.369573037,14688.95798231978,539,230,483,6139.72678882,6270.935330378508
1270739.5017577512,14144.319311407316,578,239,527,2631.33099215,2087.169998373008
5195268.19694625,95206.54182479891,686,224,619,9875.78194649,10937.759966679543
8127003.482228428,13949.15533039698,783,231,683,17481.78174641,16226.23767386552
1662291.5908469113,13967.79113842465,686,225,618,3366.6230675099996,3386.267698036439
1331432.7313157402,14750.373693212556,580,215,519,2277.33374131,3060.5675990088876
3807813.693653663,15359.384117832084,620,219,551,7324.84876169,7934.483183704178
2561132.8123429865,15043.41055378905,467,229,402,5397.0817571299995,5082.1850691506315
2593682.1336864624,14511.432786820928,468,219,419,5869.3944061,5337.804892549537
12191078.099786792,18747.44665707659,966,225,828,22463.47459888,26702.028303954292
13517512.864709144,22223.365067834176,954,222,834,25829.95049414,29307.563230403743
2207273.0496635074,18761.1064895514,593,241,533,5926.39840795,2464.679522722904
6236335.049631723,17616.67902459766,623,227,565,12795.68905088,11651.89826979789
6081303.513770272,18616.310661845615,790,233,701,11027.78498273,12028.415782246768
2057168.043722182,18582.291705820317,691,232,619,3837.0178383400003,3804.1976869634013
4193578.145705954,16907.74000225777,691,235,622,8645.389897469999,6971.405789067649
1648678.9379248002,16651.752847666732,723,233,642,3136.71968532,2882.114054183505
3462778.6259949626,17012.000780458475,659,216,599,6365.17084738,6726.124854086724
4280092.346022213,16778.932098797282,623,224,564,8071.34468342,7839.18780987844
3562824.2725808625,96386.4168733128,666,242,608,6740.27900181,6348.234545013638
4312995.316343086,14449.747830157434,789,244,704,8252.17536279,6317.278126191139
3690480.216394217,13889.43408272641,762,244,660,6243.45276689,5684.02280401662
1255647.497780118,13109.990665758116,564,243,513,2431.90543526,1653.2281099139527
3179908.258026656,13030.284817102836,695,241,623,5148.192351170001,5069.3651902047695
6582216.877174733,12523.949859999517,831,250,742,10650.01361042,10144.909073605952
5714310.982904639,11930.701974964102,1026,264,919,8856.19142595,8264.82661966553
4126908.1015200224,12238.346133008097,918,255,817,6862.2897328300005,7171.471281622416
5431125.993558767,11189.664486686928,570,208,551,9301.41355601,8254.024894902392
6083086.6749360785,13137.672892636012,847,236,791,8610.6038102,10559.592442592382
3774974.0813361295,11168.008903900005,338,229,330,7489.48884159,5520.9336341505805
1643821.3188744609,89291.23430456851,337,232,337,3732.26075783,1855.7370627311072
4654519.28507714,12295.5781430407,1070,252,1020,6477.6115781,9483.841338731178
3097818.4535493916,12115.44149963533,647,228,598,5215.69954478,5036.2065132316875
1345169.9603198897,12450.244052187907,549,234,491,2208.12981673,2543.441925834075
2603581.8350809077,11616.9871953643,536,217,481,4938.00464068,4105.350118197763
2554439.1058493075,11350.539314971003,536,205,477,4568.01134571,4302.184868781656
2516492.808596196,11529.573447875591,502,208,452,4016.43259535,4195.859962807479
3200180.626778806,11220.389476015407,661,231,599,5260.7520394,4952.373085955225
8383704.303161548,7985.770588783426,769,236,670,15231.66227366,11997.881729592944
5831509.355827008,5128.357918290378,906,226,803,11530.00463121,8673.395298900201
3827829.753801663,5010.247919626256,712,217,641,7185.13174969,7068.03236187413
3608638.7262967485,4439.8620982536195,578,225,530,6836.25411847,6266.533457495825
2017925.197565727,4091.4657081572877,470,206,407,3925.56123075,3577.693017653833
2157069.5335930544,4110.919634534587,518,206,459,4758.880201280001,4778.922830171424
2685770.8472373053,4174.6006626230965,698,225,630,5853.99188875,5918.476101244327
2099027.7731312444,3694.400646667533,586,219,526,5520.8082608,5042.463709061829
2133193.0147037106,3588.7544011512027,565,223,528,5100.3212293199995,4995.7221930081305
1854083.3815110896,4735.461442961734,495,215,461,3526.71532986,4673.927695090638
1718758.2897261628,4785.9961460043505,498,213,462,3857.99456525,3909.351284922464
1918460.1245365783,4120.123888530774,457,211,401,4526.80665151,3861.371060599564
1476406.0799388029,3730.7461893773993,335,208,308,3469.56499551,3080.5950752034114
2112899.9788277834,4222.819205713282,479,207,419,4617.17639899,5109.828383386317
2090423.5341153934,3480.8722396932462,483,212,437,5296.007178440001,4554.723390879981
1987378.3266939062,83416.43646199614,494,214,445,4618.55440634,4554.24318755784
1890350.764867038,1640.3844622038857,325,218,296,5194.78132412,3420.8276493408175
9007239.640936198,87353.13131090773,1403,205,1319,17686.76116606,23399.037497153055
830490.5058132675,12405.406423845427,404,192,355,1861.96636639,1915.5660685122857
864309.179175388,12446.930705626035,379,190,340,2025.77677025,2067.565304935356
5763686.930082972,12258.263549230856,519,213,455,13718.54346906,13530.354649713505
1132186.2164954515,88181.1881062428,592,229,515,2236.71590102,3159.2721673026176
2453124.1044101273,12878.585312081545,570,226,522,5758.90778722,5457.937683333852
2197495.989898381,12256.614051964307,558,218,501,5361.97532797,4740.9900064899375
917800.5726747997,12033.44645153411,531,211,467,2219.1347983799997,1996.7612635161865
1946262.6871735123,12297.005643394226,478,214,419,4337.30049386,4601.581089631078
1719974.798214096,11742.23077942074,405,191,356,4138.86810741,3584.4134292496146
4341014.010469114,11844.274760197963,544,229,486,9256.53867405,9359.242493534866
1270595.3939638112,12911.210673677155,606,219,531,2244.04356119,3311.686189416958
2359582.5956063517,11746.694607726338,534,217,474,5802.517950699999,4638.5749985736475
4127325.7586262464,10421.771177725755,481,209,431,9992.36426826,8668.119313556826
1053297.185323826,10481.645158462254,482,201,425,2471.97500409,2532.5253300375534
697418.4160826051,10571.52352272594,389,210,353,1645.46942143,1735.78926218585
775579.9931866382,10819.984797043484,359,191,331,1667.69758638,1916.479100096447
5373848.923609208,84499.58086636032,394,218,354,13377.77536268,12056.950705140944
964151.7809247397,11846.212892186955,394,214,351,1136.8022083699998,3484.7670607544346
1009627.7635107166,11927.348148853844,473,220,423,2666.0386882999996,2747.8052899868603
3558466.6340721496,12699.541089291339,547,213,493,9065.48735558,9838.394040893381
765383.8340210544,11966.411235330375,503,207,429,2430.3261813100003,1697.7350560615246
423186.816275268,12462.193315640916,387,200,314,891.43977067,1387.5564934005906
640176.8917987138,13896.138280434923,369,195,327,926.29189041,2360.5433090494334
1314925.3370838389,14148.295755876865,476,203,409,3121.42496156,3374.2789216778538
1481325.2510015198,89217.02959997926,516,219,428,3734.12463108,3802.508546236306
2444306.81145806,88894.10655172917,451,208,387,6685.54771237,6363.282158749261
2276859.212147332,17244.117055955387,568,200,499,4292.64653096,7644.331618077075
5626888.230122743,14728.653342621541,516,212,443,15711.87537816,13197.332544788746
875102.0775381208,14668.435699683174,431,190,359,2319.72162725,2260.0464151307865
732749.0200954481,90195.72654759901,351,194,304,1700.2220028400002,2227.04254907043
2331437.053743559,14925.209192295382,462,212,413,6319.86717664,6051.124300297062
2002523.5094161131,90528.79834331892,658,202,578,5047.74398509,5651.211560222355
4106736.2015513266,13838.030508011665,840,212,732,12712.99015043,11023.997315909095
3539450.801147439,14912.981497048826,1315,217,1086,9936.93486868,11012.759130417006
4121991.6202039355,89701.11122519852,1228,202,1040,12335.98620347,12123.968817915802
794387.5625655368,14092.743003818523,486,193,435,2610.66543509,2003.8426251222384
755898.7236673592,13738.330921563776,456,191,411,2381.7786978599997,2027.8510050180732
1633307.2259078023,13500.976898652356,559,214,483,4686.73508943,4450.136838897381
2174528.643326522,13550.521799044096,566,203,509,6044.55707927,6094.83131645669
2212460.96045467,14697.390760031014,523,216,474,5747.17940313,6894.732261658697
3593832.4856494213,14286.474727876186,481,201,432,10509.66220512,10099.538882444062
692543.6445063481,89124.14716140738,510,221,457,2124.44092337,1962.0855680818681
527659.2146200287,14569.47142633161,431,192,373,1255.99061622,1703.067339253468
771225.2624335985,14925.968046732822,391,190,343,1943.9695723999998,2301.22920799081
3526298.3936929805,89173.27254210161,500,217,439,10126.11925816,9373.429479359245
1730743.8550819196,13345.708545544732,488,213,428,5220.00500718,4394.704481636842
1651218.5209803646,13950.158753881675,496,202,445,4322.87530274,4928.685213734478
766323.0703885027,14603.7706307138,544,210,497,1787.1354747,2442.2539529091537
1857456.2370960652,14817.141245123667,524,203,464,5007.82460406,5222.712062034214
1393371.3425136376,14992.257537878419,485,192,449,3599.8734680400003,3776.364448919437
1882934.1874797342,16388.079605889085,565,188,511,4269.982189980001,5667.394775819737
